1263977550	20240919	202409	2024	2024.7096	BUS	INDUSTRY						BUS			MNCUSA	WELLS FARGO	USA					MNC			1	070	070	07	2	7.0	10	1	10	-0.15898251192368	4	Blackrock, Nova Scotia, Canada	CA	CA07	12626	45.3167	-60.95	-561321	4	Blackrock, Nova Scotia, Canada	CA	CA07	12626	45.3167	-60.95	-561321	4	Blackrock, Nova Scotia, Canada	CA	CA07	12626	45.3167	-60.95	-561321	20250919024500	https://itbrief.co.nz/story/banks-accelerate-shift-from-ai-research-to-practical-deployment
1263978261	20250919	202509	2025	2025.7096	LEG	SENATOR						LEG			USA	UNITED STATES	USA								0	111	111	11	3	-2.0	4	1	4	-6.55940594059406	1	United Kingdom	UK	UK		54	-4	UK	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	1	United Kingdom	UK	UK		54	-4	UK	20250919024500	https://timesofindia.indiatimes.com/world/us/license-should-be-taken-away-donald-trump-wants-to-punish-tv-networks-over-negative-coverage-calls-jimmy-kimmel-untalented/articleshow/123988016.cms
1263978262	20250919	202509	2025	2025.7096	LEG	SENATOR						LEG			USA	UNITED STATES	USA								1	172	172	17	4	-5.0	2	1	2	-0.37453183520599	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250919024500	https://www.wgrz.com/article/news/politics/gillibrand-introduces-bill-banning-stock-trading-for-senior-government-officials/71-abc183b1-fbd9-4ac7-abe6-d5d99e2f9331
1263978263	20250919	202509	2025	2025.7096	LEG	SENATE						LEG			USA	UNITED STATES	USA								0	173	173	17	4	-5.0	4	1	4	-3.1465093411996	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250919024500	https://www.dailymail.co.uk/news/article-15112481/texas-ken-paxton-taxpayer-funds-mistress-trips-john-cornyn.html
1263978264	20250919	202509	2025	2025.7096	MED	WRITER						MED													0	010	010	01	1	0.0	5	1	5	-1.02695763799743	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	0								2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	20250919024500	https://beatricedailysun.com/opinion/column/article_0c9255ef-5fcd-4662-b8d6-2a925cb71877.html
1263978265	20250919	202509	2025	2025.7096	MED	MEDIA						MED													1	013	013	01	1	0.4	5	1	5	-3.43839541547278	0								0								0								20250919024500	https://www.fox10tv.com/2025/09/19/two-arrested-after-tarantulas-stolen-local-pet-store/
1263978266	20250919	202509	2025	2025.7096	MED	MEDIA						MED													1	051	051	05	1	3.4	5	1	5	-5.46218487394958	4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	0								4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	20250919024500	https://www.thehindu.com/society/gen-z-protests-nepal-anti-government-global-youth-anger-politics-change/article70056541.ece
1263978267	20250919	202509	2025	2025.7096	MED	MEDIA						MED													0	071	071	07	2	7.4	4	1	4	-2.39880059970015	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250919024500	https://www.spencerdailyreporter.com/articles/opinions-spencerreporter-2/letter-to-the-editor-94/
1263978268	20250919	202509	2025	2025.7096	MED	MEDIA						MED													0	071	071	07	2	7.4	1	1	1	-2.39880059970015	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250919024500	https://www.spencerdailyreporter.com/articles/opinions-spencerreporter-2/letter-to-the-editor-94/
1263978269	20250919	202509	2025	2025.7096	MED	BLOG						MED													1	120	120	12	3	-4.0	2	1	2	-3.487358326068	2	Washington, United States	US	USWA		47.3917	-121.571	WA	0								2	Washington, United States	US	USWA		47.3917	-121.571	WA	20250919024500	https://www.yakimaherald.com/news/local/appeals-court-reverses-yakima-doctors-punishment-for-covid-blog-posts/article_f7283341-b66d-4fbf-a9e9-67afcc56a890.html
1263978270	20250919	202509	2025	2025.7096	MED	PUBLICATION						MED													0	124	124	12	3	-4.0	6	1	6	-3.1465093411996	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250919024500	https://www.dailymail.co.uk/news/article-15112481/texas-ken-paxton-taxpayer-funds-mistress-trips-john-cornyn.html
1263978271	20250919	202509	2025	2025.7096	MED	MEDIA						MED			CVL	COMMUNITY						CVL			1	013	013	01	1	0.4	5	1	5	-3.43839541547278	0								0								0								20250919024500	https://www.fox10tv.com/2025/09/19/two-arrested-after-tarantulas-stolen-local-pet-store/
1263978272	20250919	202509	2025	2025.7096	MED	SPOKESMAN						MED			GOV	ADMINISTRATION						GOV			0	010	010	01	1	0.0	3	1	3	-2.52252252252252	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20250919024500	https://www.thedailybeast.com/pentagon-mulls-charlie-kirk-themed-military-recruitment-campaign/
1263978273	20250919	202509	2025	2025.7096	MED	WRITER						MED			USA	UNITED STATES	USA								0	020	020	02	1	3.0	4	1	4	-5.25547445255475	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250919024500	https://www.sbs.com.au/news/article/trumps-new-warning-to-us-broadcasters-amid-mounting-criticism-over-kimmel-suspension/ifnvfceto
1263978274	20250919	202509	2025	2025.7096	MED	MEDIA						MED			USA	NEW ORLEANS	USA								0	040	040	04	1	1.0	6	1	6	-3.1465093411996	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250919024500	https://www.dailymail.co.uk/news/article-15112481/texas-ken-paxton-taxpayer-funds-mistress-trips-john-cornyn.html
1263978275	20250919	202509	2025	2025.7096	MED	WEBSITE						MED			USA	IOWA	USA								0	051	051	05	1	3.4	6	1	6	0.84084084084084	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20250919024500	https://www.spencerdailyreporter.com/articles/news-spencerreporter-2/the-political-roller-coaster/
1263978276	20250919	202509	2025	2025.7096	MEX	MEXICO	MEX																		0	080	080	08	2	5.0	3	1	3	1.26811594202899	4	Mexico City, Distrito Federal, Mexico	MX	MX09	20887	19.4342	-99.1386	-1658079	0								4	Mexico City, Distrito Federal, Mexico	MX	MX09	20887	19.4342	-99.1386	-1658079	20250919024500	https://www.thehindu.com/news/international/canada-mexico-vow-closer-ties-ahead-of-trade-pact-review-with-us/article70068469.ece
1263978277	20250919	202509	2025	2025.7096	MEX	MEXICO	MEX								CAN	CANADA	CAN								1	036	036	03	1	4.0	2	1	2	1.19047619047619	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Mexico	MX	MX		23	-102	MX	20250919024500	https://www.chch.com/chch-news/political-analyst-says-canada-mexico-meeting-laying-groundwork-for-cusma-talks/
1263978278	20250919	202509	2025	2025.7096	MEX	MEXICO	MEX								CAN	CANADA	CAN								1	036	036	03	1	4.0	8	1	8	1.19047619047619	1	Mexico	MX	MX		23	-102	MX	1	Canada	CA	CA		60	-96	CA	1	Mexico	MX	MX		23	-102	MX	20250919024500	https://www.chch.com/chch-news/political-analyst-says-canada-mexico-meeting-laying-groundwork-for-cusma-talks/
1263978279	20250919	202509	2025	2025.7096	MEX	MEXICO	MEX								CAN	CANADIAN	CAN								1	043	043	04	1	2.8	1	1	1	1.26811594202899	4	Mexico City, Distrito Federal, Mexico	MX	MX09	20887	19.4342	-99.1386	-1658079	1	Canada	CA	CA		60	-96	CA	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250919024500	https://www.thehindu.com/news/international/canada-mexico-vow-closer-ties-ahead-of-trade-pact-review-with-us/article70068469.ece
1263978280	20250919	202509	2025	2025.7096	MEX	MEXICO	MEX								CAN	CANADIAN	CAN								1	043	043	04	1	2.8	1	1	1	1.26811594202899	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250919024500	https://www.thehindu.com/news/international/canada-mexico-vow-closer-ties-ahead-of-trade-pact-review-with-us/article70068469.ece
1263978281	20250919	202509	2025	2025.7096	MEX	MEXICO	MEX								CAN	CANADA	CAN								0	080	080	08	2	5.0	1	1	1	1.26811594202899	4	Mexico City, Distrito Federal, Mexico	MX	MX09	20887	19.4342	-99.1386	-1658079	4	Mexico City, Distrito Federal, Mexico	MX	MX09	20887	19.4342	-99.1386	-1658079	4	Mexico City, Distrito Federal, Mexico	MX	MX09	20887	19.4342	-99.1386	-1658079	20250919024500	https://www.thehindu.com/news/international/canada-mexico-vow-closer-ties-ahead-of-trade-pact-review-with-us/article70068469.ece
1263978282	20250919	202509	2025	2025.7096	MEX	MEXICO	MEX								CAN	CANADA	CAN								0	080	080	08	2	5.0	2	1	2	1.26811594202899	4	Mexico City, Distrito Federal, Mexico	MX	MX09	20887	19.4342	-99.1386	-1658079	1	Canada	CA	CA		60	-96	CA	4	Mexico City, Distrito Federal, Mexico	MX	MX09	20887	19.4342	-99.1386	-1658079	20250919024500	https://www.thehindu.com/news/international/canada-mexico-vow-closer-ties-ahead-of-trade-pact-review-with-us/article70068469.ece
1263978283	20250919	202509	2025	2025.7096	MEX	MEXICO	MEX								CANGOV	ALBERTA	CAN					GOV			1	030	030	03	1	4.0	2	1	2	1.19047619047619	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	1	Canada	CA	CA		60	-96	CA	20250919024500	https://www.chch.com/chch-news/political-analyst-says-canada-mexico-meeting-laying-groundwork-for-cusma-talks/
1263978284	20250919	202509	2025	2025.7096	MEX	MEXICO	MEX								CANGOV	CANADIAN	CAN					GOV			1	043	043	04	1	2.8	6	1	6	1.26811594202899	4	Mexico City, Distrito Federal, Mexico	MX	MX09	20887	19.4342	-99.1386	-1658079	1	Canada	CA	CA		60	-96	CA	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250919024500	https://www.thehindu.com/news/international/canada-mexico-vow-closer-ties-ahead-of-trade-pact-review-with-us/article70068469.ece
1263978285	20250919	202509	2025	2025.7096	MEXGOV	MEXICO	MEX					GOV			CANGOV	ALBERTA	CAN					GOV			1	030	030	03	1	4.0	2	1	2	1.19047619047619	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20250919024500	https://www.chch.com/chch-news/political-analyst-says-canada-mexico-meeting-laying-groundwork-for-cusma-talks/
1263978286	20250919	202509	2025	2025.7096	MIL	MILITARY						MIL			ISR	ISRAEL	ISR								0	128	128	12	3	-5.0	5	1	5	-4.66321243523316	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250919024500	https://www.israelnationalnews.com/news/415186
1263978287	20250919	202509	2025	2025.7096	MIL	MILITARY						MIL			ISR	ISRAEL	ISR								0	128	128	12	3	-5.0	1	1	1	-4.66321243523316	1	Lebanon	LE	LE		33.833333	35.833333	LE	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250919024500	https://www.israelnationalnews.com/news/415186
1263978288	20250919	202509	2025	2025.7096	MIL	MILITARY						MIL			ISR	ISRAEL	ISR								0	130	130	13	3	-4.4	7	1	7	-4.66321243523316	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250919024500	https://www.israelnationalnews.com/news/415186
1263978289	20250919	202509	2025	2025.7096	MIL	MILITARY						MIL			ISR	ISRAEL	ISR								0	130	130	13	3	-4.4	1	1	1	-4.66321243523316	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	20250919024500	https://www.israelnationalnews.com/news/415186
1263978290	20250919	202509	2025	2025.7096	MIL	CAPTAIN						MIL			PAK	PAKISTAN	PAK								0	190	190	19	4	-10.0	12	3	12	-11.5890200689103	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20250919024500	https://www.newsx.com/world/five-killed-three-injured-in-blast-at-taxi-stand-in-pakistans-chaman20250919064841-73835/
1263978291	20250919	202509	2025	2025.7096	MIL	CAPTAIN						MIL			PAK	PAKISTAN	PAK								0	190	190	19	4	-10.0	4	1	4	-11.8081180811808	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20250919024500	https://news.webindia123.com/news/Articles/World/20250919/4362991.html
1263978292	20250919	202509	2025	2025.7096	MIL	MILITARY						MIL			PSE	GAZA	PSE								0	128	128	12	3	-5.0	2	1	2	-4.66321243523316	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250919024500	https://www.israelnationalnews.com/news/415186
1263978293	20250919	202509	2025	2025.7096	MNCJPN	HONDA	JPN					MNC													1	043	043	04	1	2.8	10	1	10	-6.94444444444444	3	Shelby County, Ohio, United States	US	USOH	OH149	40.3167	-84.1833	1074087	0								3	Shelby County, Ohio, United States	US	USOH		40.3167	-84.1833	1074087	20250919024500	https://www.hometownstations.com/news/semi-trailer-cut-in-half-after-possible-malfunction-leads-to-train-crash/article_d50459f3-ab1a-4588-a88d-b993bccf1730.html
1263978294	20250919	202509	2025	2025.7096	MNCUSA	DISNEY	USA					MNC													1	090	090	09	2	-2.0	1	1	1	-4.29799426934097	3	Walt Disney World, Florida, United States	US	USFL	FL095	28.4117	-81.5826	292855	0								3	Walt Disney World, Florida, United States	US	USFL		28.4117	-81.5826	292855	20250919024500	https://economictimes.indiatimes.com/news/international/us/kevin-zavalas-death-autopsy-finds-man-who-died-on-epepicic-universe-roller-coaster-in-orlando-suffered-multiple-blunt-impact-injuries/articleshow/123987857.cms
1263978295	20250919	202509	2025	2025.7096	MNCUSA	DISNEY	USA					MNC			GBRGOV	UNITED KINGDOM	GBR					GOV			1	112	112	11	3	-2.0	3	3	3	-4.92610837438423	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250919024500	https://cbs2iowa.com/news/nation-world/fcc-chair-defends-decision-to-take-kimmel-off-the-air-says-were-not-done-yet-president-donald-trump-disney-abc
1263978296	20250919	202509	2025	2025.7096	MNCUSA	DISNEY	USA					MNC			GOV	PRESIDENT						GOV			1	112	112	11	3	-2.0	3	3	3	-4.92610837438423	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	United Kingdom	UK	UK		54	-4	UK	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250919024500	https://cbs2iowa.com/news/nation-world/fcc-chair-defends-decision-to-take-kimmel-off-the-air-says-were-not-done-yet-president-donald-trump-disney-abc
1263978297	20250919	202509	2025	2025.7096	MNCUSA	DISNEY	USA					MNC			USA	UNITED STATES	USA								1	090	090	09	2	-2.0	1	1	1	-4.29799426934097	3	Walt Disney World, Florida, United States	US	USFL	FL095	28.4117	-81.5826	292855	3	Walt Disney World, Florida, United States	US	USFL		28.4117	-81.5826	292855	3	Walt Disney World, Florida, United States	US	USFL		28.4117	-81.5826	292855	20250919024500	https://economictimes.indiatimes.com/news/international/us/kevin-zavalas-death-autopsy-finds-man-who-died-on-epepicic-universe-roller-coaster-in-orlando-suffered-multiple-blunt-impact-injuries/articleshow/123987857.cms
1263978298	20250919	202509	2025	2025.7096	MNCUSA	DISNEY	USA					MNC			USA	UNITED STATES	USA								1	090	090	09	2	-2.0	1	1	1	-4.29799426934097	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	3	Walt Disney World, Florida, United States	US	USFL		28.4117	-81.5826	292855	20250919024500	https://economictimes.indiatimes.com/news/international/us/kevin-zavalas-death-autopsy-finds-man-who-died-on-epepicic-universe-roller-coaster-in-orlando-suffered-multiple-blunt-impact-injuries/articleshow/123987857.cms
1263978299	20250919	202509	2025	2025.7096	MNCUSA	DISNEY	USA					MNC			USA	UNITED STATES	USA								1	201	201	20	4	-9.5	3	3	3	-4.92610837438423	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250919024500	https://cbs2iowa.com/news/nation-world/fcc-chair-defends-decision-to-take-kimmel-off-the-air-says-were-not-done-yet-president-donald-trump-disney-abc
1263978300	20250919	202509	2025	2025.7096	MNCUSAMED	COMCAST	USA					MNC	MED												0	020	020	02	1	3.0	3	1	3	-5.25547445255475	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20250919024500	https://www.sbs.com.au/news/article/trumps-new-warning-to-us-broadcasters-amid-mounting-criticism-over-kimmel-suspension/ifnvfceto
1263978301	20250919	202509	2025	2025.7096	MNCUSAMED	COMCAST	USA					MNC	MED												0	043	043	04	1	2.8	6	1	6	-5.25547445255475	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20250919024500	https://www.sbs.com.au/news/article/trumps-new-warning-to-us-broadcasters-amid-mounting-criticism-over-kimmel-suspension/ifnvfceto
1263978302	20250919	202509	2025	2025.7096	MNCUSAMED	COMCAST	USA					MNC	MED		USA	UNITED STATES	USA								0	020	020	02	1	3.0	2	1	2	-5.25547445255475	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250919024500	https://www.sbs.com.au/news/article/trumps-new-warning-to-us-broadcasters-amid-mounting-criticism-over-kimmel-suspension/ifnvfceto
1263978303	20250919	202509	2025	2025.7096	MNCUSAMED	COMCAST	USA					MNC	MED		USA	UNITED STATES	USA								0	043	043	04	1	2.8	4	1	4	-5.25547445255475	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250919024500	https://www.sbs.com.au/news/article/trumps-new-warning-to-us-broadcasters-amid-mounting-criticism-over-kimmel-suspension/ifnvfceto
1263978304	20250919	202509	2025	2025.7096	MOS	MUSLIM				MOS					IDN	INDONESIAN	IDN								1	036	036	03	1	4.0	8	1	8	0.893854748603349	4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	20250919024500	https://www.thejakartapost.com/opinion/2025/09/19/haj-and-umrah-ministry-caring-for-the-faithful.html
1263978305	20250919	202509	2025	2025.7096	MOS	MUSLIM				MOS					REL	PILGRIM									1	070	070	07	2	7.0	5	1	5	0.893854748603349	4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	20250919024500	https://www.thejakartapost.com/opinion/2025/09/19/haj-and-umrah-ministry-caring-for-the-faithful.html
1263978306	20250919	202509	2025	2025.7096	NAM	NAMIBIA	NAM								AFR	AFRICA	AFR								1	051	051	05	1	3.4	2	1	2	10.5263157894737	1	Namibia	WA	WA		-22	17	WA	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	1	Namibia	WA	WA		-22	17	WA	20250919024500	http://www.namibiansun.com/art-and-entertainment/kollab-studio-and-andila-andila-to-represent-namibia-at-durban-fashion-fair2025-09-19170794
