1269509308	20241019	202410	2024	2024.7918	CHN	CHINA	CHN								PAK	PAKISTAN	PAK								1	045	045	04	1	5.0	10	1	10	1.40845070422535	4	Qingzhou, Guangdong, China	CH	CH30	13041	24.3563	114.803	6026703	4	Qingzhou, Guangdong, China	CH	CH30	13041	24.3563	114.803	6026703	4	Qingzhou, Guangdong, China	CH	CH30	13041	24.3563	114.803	6026703	20251019200000	https://www.globaltimes.cn/page/202510/1346002.shtml
1269509798	20251019	202510	2025	2025.7918	KENGOV	KENYA	KEN					GOV			KENMIL	KENYA	KEN					MIL			1	020	020	02	1	3.0	2	1	2	-0.67567567567567	1	Kenya	KE	KE		1	38	KE	1	Kenya	KE	KE		1	38	KE	1	Kenya	KE	KE		1	38	KE	20251019200000	https://www.president.go.ke/inauguration-of-the-moran-centre-and-official-opening-of-the-formation-commanders-conference/
1269509799	20251019	202510	2025	2025.7918	KENLEG	KENYA	KEN					LEG			GOV	PRESIDENT						GOV			0	051	051	05	1	3.4	2	1	2	1.34529147982062	4	Simba, Rift Valley, Kenya	KE	KE08	18585	-2.15648	37.5965	-2262638	4	Simba, Rift Valley, Kenya	KE	KE08	18585	-2.15648	37.5965	-2262638	4	Simba, Rift Valley, Kenya	KE	KE08	18585	-2.15648	37.5965	-2262638	20251019200000	https://www.president.go.ke/president-ruto-leads-kenyans-in-bidding-farewell-to-raila/
1269509800	20251019	202510	2025	2025.7918	KENLEG	KENYA	KEN					LEG			KENGOV	KENYA	KEN					GOV			0	051	051	05	1	3.4	2	1	2	1.34529147982062	4	Simba, Rift Valley, Kenya	KE	KE08	18585	-2.15648	37.5965	-2262638	4	Simba, Rift Valley, Kenya	KE	KE08	18585	-2.15648	37.5965	-2262638	4	Simba, Rift Valley, Kenya	KE	KE08	18585	-2.15648	37.5965	-2262638	20251019200000	https://www.president.go.ke/president-ruto-leads-kenyans-in-bidding-farewell-to-raila/
1269509801	20251019	202510	2025	2025.7918	LAB	WORKER						LAB													0	020	020	02	1	3.0	2	1	2	-1.16666666666667	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	0								4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20251019200000	https://www.winnipegfreepress.com/uncategorized/2025/10/19/quebec-union-warns-omnibus-bill-could-put-public-sector-workers-safety-at-risk
1269509802	20251019	202510	2025	2025.7918	LAB	WORKER						LAB													0	020	020	02	1	3.0	3	1	3	-1.16666666666667	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	0								4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20251019200000	https://www.winnipegfreepress.com/uncategorized/2025/10/19/quebec-union-warns-omnibus-bill-could-put-public-sector-workers-safety-at-risk
1269509803	20251019	202510	2025	2025.7918	LAB	WORKER						LAB			GOV	GOVERNMENT						GOV			0	090	090	09	2	-2.0	5	1	5	-10.2493074792244	4	Swabi, North-West Frontier, Pakistan	PK	PK03	40349	34.1199	72.4699	-2775427	4	Swabi, North-West Frontier, Pakistan	PK	PK03	40349	34.1199	72.4699	-2775427	4	Swabi, North-West Frontier, Pakistan	PK	PK03	40349	34.1199	72.4699	-2775427	20251019200000	https://aninews.in/news/world/asia/neglect-poor-governance-worsen-wheat-flour-crisis-in-khyber-pakhtunkhwa20251019234711/
1269509804	20251019	202510	2025	2025.7918	LAB	STAFF MEMBER						LAB			YEM	YEMEN	YEM								1	010	010	01	1	0.0	10	1	10	-8.6206896551724	4	Sanaa, Sana', Yemen	YM	YM16	32956	15.3547	44.2067	-3191442	4	Sanaa, Sana', Yemen	YM	YM16	32956	15.3547	44.2067	-3191442	4	Sanaa, Sana', Yemen	YM	YM16	32956	15.3547	44.2067	-3191442	20251019200000	https://athens-times.com/yemen-houthis-arrest-20-un-staff-on-espionage-allegations-for-israel-u-s/
1269509805	20251019	202510	2025	2025.7918	LBN	TYRE	LBN																		1	040	040	04	1	1.0	50	5	50	2.05569813375692	0								0								0								20251019200000	https://www.hardenexpress.com.au/story/9092110/ferrari-sc40-one-off-tribute-to-f40-unveiled/
1269509806	20251019	202510	2025	2025.7918	LBN	TYRE	LBN																		1	190	190	19	4	-10.0	2	1	2	-3.97830018083183	4	Abeokuta, Ogun, Nigeria	NI	NI16	22963	7.15	3.35	-1996844	0								4	Abeokuta, Ogun, Nigeria	NI	NI16	22963	7.15	3.35	-1996844	20251019200000	https://www.nationalaccordnewspaper.com/ndlea-intercepts-tramadol-hidden-in-car-tyre-destroys-over-70000kg-of-cannabis-in-nationwide-raids/
1269509807	20251019	202510	2025	2025.7918	LBN	TYRE	LBN																		1	190	190	19	4	-10.0	2	1	2	-3.97830018083183	4	Apapa, Lagos, Nigeria	NI	NI05	191416	6.44556	3.35917	-2000139	0								4	Apapa, Lagos, Nigeria	NI	NI05	191416	6.44556	3.35917	-2000139	20251019200000	https://www.nationalaccordnewspaper.com/ndlea-intercepts-tramadol-hidden-in-car-tyre-destroys-over-70000kg-of-cannabis-in-nationwide-raids/
1269509808	20251019	202510	2025	2025.7918	LBN	TYRE	LBN																		1	190	190	19	4	-10.0	6	1	6	-3.97830018083183	4	Enugu, Enugu, Nigeria	NI	NI47	191302	6.4402	7.4943	-2006530	0								4	Enugu, Enugu, Nigeria	NI	NI47	191302	6.4402	7.4943	-2006530	20251019200000	https://www.nationalaccordnewspaper.com/ndlea-intercepts-tramadol-hidden-in-car-tyre-destroys-over-70000kg-of-cannabis-in-nationwide-raids/
1269509809	20251019	202510	2025	2025.7918	LBN	LEBANON	LBN								IRQ	IRAQ	IRQ								1	042	042	04	1	1.9	10	1	10	-3.54430379746836	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20251019200000	https://www.980waav.com/2025/10/19/father-kiely-to-newsmax-mideast-christians-suffer-under-islam/
1269509810	20251019	202510	2025	2025.7918	LBN	LEBANON	LBN								SYR	SYRIA	SYR								1	042	042	04	1	1.9	2	1	2	-3.54430379746836	1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	20251019200000	https://www.980waav.com/2025/10/19/father-kiely-to-newsmax-mideast-christians-suffer-under-islam/
1269509811	20251019	202510	2025	2025.7918	LBN	LEBANON	LBN								SYR	SYRIA	SYR								1	042	042	04	1	1.9	2	1	2	-3.54430379746836	1	Iraq	IZ	IZ		33	44	IZ	1	Syria	SY	SY		35	38	SY	1	Iraq	IZ	IZ		33	44	IZ	20251019200000	https://www.980waav.com/2025/10/19/father-kiely-to-newsmax-mideast-christians-suffer-under-islam/
1269509812	20251019	202510	2025	2025.7918	LBN	LEBANON	LBN								SYR	SYRIA	SYR								1	042	042	04	1	1.9	6	1	6	-3.54430379746836	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Syria	SY	SY		35	38	SY	1	Iraq	IZ	IZ		33	44	IZ	20251019200000	https://www.980waav.com/2025/10/19/father-kiely-to-newsmax-mideast-christians-suffer-under-islam/
1269509813	20251019	202510	2025	2025.7918	LEG	MEMBER OF PARLIAMENT						LEG													1	010	010	01	1	0.0	10	1	10	6.19469026548673	1	Cyprus	CY	CY		35	33	CY	0								1	Greece	GR	GR		39	22	GR	20251019200000	https://athens-times.com/maximos-harakopoulos-at-the-enthronement-of-new-archbishop-of-sinai-a-new-hopeful-era-for-st-catherines-monastery/
1269509814	20251019	202510	2025	2025.7918	LEG	LAWMAKER						LEG													0	020	020	02	1	3.0	10	1	10	-1.54142581888246	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20251019200000	https://upnorthlive.com/news/local/michigan-school-districts-demand-timely-budget-after-delays
1269509815	20251019	202510	2025	2025.7918	LEG	HOUSE SPEAKER						LEG													1	110	110	11	3	-2.0	1	1	1	-7.16560509554141	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20251019200000	https://www.opednews.com/populum/page.php?f=The-No-Kings-Protests-ar-Protest-251019-566.html
1269509816	20251019	202510	2025	2025.7918	LEG	HOUSE SPEAKER						LEG													1	111	111	11	3	-2.0	4	1	4	-7.16560509554141	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20251019200000	https://www.opednews.com/populum/page.php?f=The-No-Kings-Protests-ar-Protest-251019-566.html
1269509817	20251019	202510	2025	2025.7918	LEG	CONGRESS						LEG													1	112	112	11	3	-2.0	10	1	10	-1.5625	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	0								2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20251019200000	https://www.kawc.org/podcast/arizona-edition/2025-10-19/arizona-edition-no-kings-awc-president-corr-retiring
1269509818	20251019	202510	2025	2025.7918	LEG	CONGRESS						LEG													1	134	134	13	3	-5.8	3	1	3	-12.6865671641791	3	Dutchess County Jail, New York, United States	US	USNY	NY027	41.7111	-73.9208	2361234	0								3	Dutchess County Jail, New York, United States	US	USNY		41.7111	-73.9208	2361234	20251019200000	https://www.dailyfreeman.com/2025/10/19/dutchess-county-man-threatened-to-kill-congress-member-police-say/
1269509819	20251019	202510	2025	2025.7918	LEG	CONGRESS						LEG			COP	POLICE						COP			1	020	020	02	1	3.0	3	1	3	-12.6865671641791	3	Dutchess County Jail, New York, United States	US	USNY	NY027	41.7111	-73.9208	2361234	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20251019200000	https://www.dailyfreeman.com/2025/10/19/dutchess-county-man-threatened-to-kill-congress-member-police-say/
1269509820	20251019	202510	2025	2025.7918	LEG	SENATOR						LEG			EDU	SCHOOL						EDU			0	046	046	04	1	7.0	8	1	8	-1.54142581888246	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20251019200000	https://upnorthlive.com/news/local/michigan-school-districts-demand-timely-budget-after-delays
1269509821	20251019	202510	2025	2025.7918	LEG	GENERAL ASSEMBLY						LEG			EDU	SCHOOL						EDU			0	071	071	07	2	7.4	10	1	10	-2.68714011516315	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20251019200000	https://www.yahoo.com/news/articles/ctu-stacy-davis-gates-elected-185200126.html
1269509822	20251019	202510	2025	2025.7918	LEG	LAWMAKER						LEG			EDU	SCHOOL						EDU			1	071	071	07	2	7.4	10	1	10	-1.54142581888246	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20251019200000	https://upnorthlive.com/news/local/michigan-school-districts-demand-timely-budget-after-delays
1269509823	20251019	202510	2025	2025.7918	LEG	PARLIAMENT						LEG			GOV	PRESIDENT						GOV			1	046	046	04	1	7.0	8	1	8	1.34529147982062	4	Eldoret, Rift Valley, Kenya	KE	KE08	18585	0.520356	35.2699	-2244119	4	Eldoret, Rift Valley, Kenya	KE	KE08	18585	0.520356	35.2699	-2244119	4	Eldoret, Rift Valley, Kenya	KE	KE08	18585	0.520356	35.2699	-2244119	20251019200000	https://www.president.go.ke/president-ruto-leads-kenyans-in-bidding-farewell-to-raila/
1269509824	20251019	202510	2025	2025.7918	LEG	SENATE						LEG			ISR	ISRAEL	ISR								1	051	051	05	1	3.4	10	1	10	-3.43137254901961	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251019200000	https://www.opednews.com/populum/page.php?f=The-Black-Vote-and-Lukewar-African-Americans_Allies_America_American_History-251019-670.html
1269509825	20251019	202510	2025	2025.7918	LEG	PARLIAMENT						LEG			KEN	KENYA	KEN								1	046	046	04	1	7.0	2	1	2	1.34529147982062	4	Eldoret, Rift Valley, Kenya	KE	KE08	18585	0.520356	35.2699	-2244119	4	Eldoret, Rift Valley, Kenya	KE	KE08	18585	0.520356	35.2699	-2244119	4	Eldoret, Rift Valley, Kenya	KE	KE08	18585	0.520356	35.2699	-2244119	20251019200000	https://www.president.go.ke/president-ruto-leads-kenyans-in-bidding-farewell-to-raila/
1269509826	20251019	202510	2025	2025.7918	LEG	SENATOR						LEG			NGA	KANO	NGA								1	090	090	09	2	-2.0	10	1	10	4.40528634361234	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	20251019200000	https://dailypost.ng/2025/10/19/very-soon-nigerians-will-stop-seeking-treatments-abroad-sen-jibrin/
1269509827	20251019	202510	2025	2025.7918	LEG	HOUSE SPEAKER						LEG			USA	UNITED STATES	USA								1	110	110	11	3	-2.0	3	1	3	-7.16560509554141	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20251019200000	https://www.opednews.com/populum/page.php?f=The-No-Kings-Protests-ar-Protest-251019-566.html
1269509828	20251019	202510	2025	2025.7918	LEG	CONGRESS						LEG			USA	UNITED STATES	USA								1	134	134	13	3	-5.8	2	1	2	-12.6865671641791	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20251019200000	https://www.dailyfreeman.com/2025/10/19/dutchess-county-man-threatened-to-kill-congress-member-police-say/
1269509829	20251019	202510	2025	2025.7918	LEG	SENATOR						LEG			USA	RALEIGH	USA								1	173	173	17	4	-5.0	3	1	3	-9.62962962962963	3	Wake County, North Carolina, United States	US	USNC	NC183	35.7835	-78.6331	1008592	3	Wake County, North Carolina, United States	US	USNC		35.7835	-78.6331	1008592	3	Wake County, North Carolina, United States	US	USNC		35.7835	-78.6331	1008592	20251019200000	https://www.wral.com/news/local/nc-senator-norman-sanderson-arrested-dwi-raleigh-october-2025/
1269509830	20251019	202510	2025	2025.7918	LEG	SENATOR						LEG			USA	RALEIGH	USA								1	173	173	17	4	-5.0	2	1	2	-9.62962962962963	3	Pamlico County, North Carolina, United States	US	USNC	NC137	35.1335	-76.7496	1023355	3	Pamlico County, North Carolina, United States	US	USNC		35.1335	-76.7496	1023355	3	Pamlico County, North Carolina, United States	US	USNC		35.1335	-76.7496	1023355	20251019200000	https://www.wral.com/news/local/nc-senator-norman-sanderson-arrested-dwi-raleigh-october-2025/
1269509831	20251019	202510	2025	2025.7918	LEGGOV	CONGRESS						LEG	GOV												1	012	012	01	1	-0.4	6	1	6	-3.08529945553539	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	0								4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	20251019200000	https://www.siasat.com/jubilee-hills-bypoll-will-serve-as-a-referendum-on-congress-in-telangana-ktr-3285140/
1269509832	20251019	202510	2025	2025.7918	LEGGOV	CONGRESS						LEG	GOV												1	012	012	01	1	-0.4	4	1	4	-3.08529945553539	4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	0								4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	20251019200000	https://www.siasat.com/jubilee-hills-bypoll-will-serve-as-a-referendum-on-congress-in-telangana-ktr-3285140/
1269509833	20251019	202510	2025	2025.7918	LEGGOV	CONGRESS						LEG	GOV												1	110	110	11	3	-2.0	10	1	10	-3.08529945553539	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	0								4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	20251019200000	https://www.siasat.com/jubilee-hills-bypoll-will-serve-as-a-referendum-on-congress-in-telangana-ktr-3285140/
1269509834	20251019	202510	2025	2025.7918	MED	SPOKESMAN						MED													1	010	010	01	1	0.0	1	1	1	-4.21455938697318	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	0								4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	20251019200000	https://www.nationalaccordnewspaper.com/ndlea-intercepts-us-uk-drc-bound-illicit-drug-consignments-in-frozen-snails-electrical-bulbs/
1269509835	20251019	202510	2025	2025.7918	MED	SPOKESMAN						MED													1	010	010	01	1	0.0	2	1	2	-4.21455938697318	1	Qatar	QA	QA		25.5	51.25	QA	0								1	Qatar	QA	QA		25.5	51.25	QA	20251019200000	https://www.nationalaccordnewspaper.com/ndlea-intercepts-us-uk-drc-bound-illicit-drug-consignments-in-frozen-snails-electrical-bulbs/
1269509836	20251019	202510	2025	2025.7918	MED	SPOKESMAN						MED													1	010	010	01	1	0.0	5	1	5	-4.21455938697318	1	Qatar	QA	QA		25.5	51.25	QA	0								1	United States	US	US		39.828175	-98.5795	US	20251019200000	https://www.nationalaccordnewspaper.com/ndlea-intercepts-us-uk-drc-bound-illicit-drug-consignments-in-frozen-snails-electrical-bulbs/
1269509837	20251019	202510	2025	2025.7918	MED	JOURNALIST						MED													0	020	020	02	1	3.0	5	1	5	-1.16666666666667	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	0								4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20251019200000	https://www.winnipegfreepress.com/uncategorized/2025/10/19/quebec-union-warns-omnibus-bill-could-put-public-sector-workers-safety-at-risk
1269509838	20251019	202510	2025	2025.7918	MED	SPOKESMAN						MED			IGOEUREEC	EUROPEAN PARLIAMENT	EUR	EEC				IGO			0	010	010	01	1	0.0	2	1	2	-3.75	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20251019200000	https://www.lbc.co.uk/article/nigel-farages-brussels-fraud-probe-5HjdFcS_2/
1269509839	20251019	202510	2025	2025.7918	MED	SPOKESMAN						MED			IGOEUREEC	EUROPEAN PARLIAMENT	EUR	EEC				IGO			0	010	010	01	1	0.0	6	1	6	-3.75	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Netherlands	NL	NL		52.5	5.75	NL	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20251019200000	https://www.lbc.co.uk/article/nigel-farages-brussels-fraud-probe-5HjdFcS_2/
1269509840	20251019	202510	2025	2025.7918	MED	WEBSITE						MED			MIL	COMMANDER						MIL			1	046	046	04	1	7.0	8	1	8	-0.67567567567567	1	Kenya	KE	KE		1	38	KE	1	Kenya	KE	KE		1	38	KE	1	Kenya	KE	KE		1	38	KE	20251019200000	https://www.president.go.ke/inauguration-of-the-moran-centre-and-official-opening-of-the-formation-commanders-conference/
1269509841	20251019	202510	2025	2025.7918	MED	SPOKESMAN						MED			NGA	NIGERIA	NGA								1	010	010	01	1	0.0	1	1	1	-4.21455938697318	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	20251019200000	https://www.nationalaccordnewspaper.com/ndlea-intercepts-us-uk-drc-bound-illicit-drug-consignments-in-frozen-snails-electrical-bulbs/
1269509842	20251019	202510	2025	2025.7918	MED	SPOKESMAN						MED			NGA	NIGERIA	NGA								1	010	010	01	1	0.0	1	1	1	-4.21455938697318	1	Qatar	QA	QA		25.5	51.25	QA	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20251019200000	https://www.nationalaccordnewspaper.com/ndlea-intercepts-us-uk-drc-bound-illicit-drug-consignments-in-frozen-snails-electrical-bulbs/
1269509843	20251019	202510	2025	2025.7918	MED	JOURNALIST						MED			NGA	ABUJA	NGA								1	017	017	01	1	0.0	2	1	2	1.69491525423729	4	Agulu, Anambra, Nigeria	NI	NI25	22655	6.11	7.0724	-1998053	4	Agulu, Anambra, Nigeria	NI	NI25	22655	6.11	7.0724	-1998053	4	Agulu, Anambra, Nigeria	NI	NI25	22655	6.11	7.0724	-1998053	20251019200000	https://www.nationalaccordnewspaper.com/arise-news-journalist-somtochukwu-maduagwu-laid-to-rest-as-peter-obi-pays-tribute-photos/
1269509844	20251019	202510	2025	2025.7918	MED	WRITER						MED			USA	UNITED STATES	USA								0	043	043	04	1	2.8	4	1	4	-2.45726495726496	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20251019200000	https://www.slashfilm.com/1994471/why-steve-burns-left-blues-clues-reason/
1269509845	20251019	202510	2025	2025.7918	MED	WEBSITE						MED			USA	TEXAS	USA								1	060	060	06	2	6.0	12	1	7	5.1792828685259	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20251019200000	https://www.yahoo.com/news/articles/lucky-winner-hits-jackpot-secures-154445136.html
1269509846	20251019	202510	2025	2025.7918	MIL	COMMANDER						MIL													0	020	020	02	1	3.0	3	1	3	-2.90964777947933	3	West Point, Texas, United States	US	USTX	TX149	29.9438	-97.0369	1371189	0								3	West Point, Texas, United States	US	USTX		29.9438	-97.0369	1371189	20251019200000	https://www.statesman.com/news/local/article/no-kings-austin-2025-october-21108711.php
1269509847	20251019	202510	2025	2025.7918	MIL	COMMANDER						MIL													0	020	020	02	1	3.0	7	1	7	-2.90964777947933	3	Austin Police Department, Arkansas, United States	US	USAR	AR085	34.9976	-91.9846	2118770	0								3	Austin Police Department, Arkansas, United States	US	USAR		34.9976	-91.9846	2118770	20251019200000	https://www.statesman.com/news/local/article/no-kings-austin-2025-october-21108711.php
1269509848	20251019	202510	2025	2025.7918	MIL	COMMANDER						MIL													1	046	046	04	1	7.0	2	1	2	-0.67567567567567	1	Kenya	KE	KE		1	38	KE	0								1	Kenya	KE	KE		1	38	KE	20251019200000	https://www.president.go.ke/inauguration-of-the-moran-centre-and-official-opening-of-the-formation-commanders-conference/
1269509849	20251019	202510	2025	2025.7918	MIL	MILITARY						MIL													1	070	070	07	2	7.0	5	1	5	-6.68016194331984	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251019200000	https://www.11alive.com/article/syndication/associatedpress/israel-identifies-body-of-hostage-as-major-gaza-crossing-remains-closed/616-e398d291-bd53-4340-b079-6ca720b6a4e9
1269509850	20251019	202510	2025	2025.7918	MIL	CARRIER						MIL													0	073	073	07	2	7.4	6	1	6	1.05421686746988	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20251019200000	https://nypost.com/2025/10/19/us-news/trump-cringes-over-curtis-sliwas-cat-obsession-in-spicy-breakdown-of-nyc-mayoral-race-isnt-exactly-ideal/
