1270560284	20241025	202410	2024	2024.8082	CHE	BASEL	CHE								QAT	QATAR	QAT								1	030	030	03	1	4.0	5	1	5	4.91452991452992	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20251025001500	https://www.artnews.com/art-news/news/art-basel-discounts-new-galleries-2025-1234758887/
1270561331	20251025	202510	2025	2025.8082	MIL	AIRCRAFT CARRIER						MIL													1	072	072	07	2	8.3	2	1	2	-5	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20251025001500	https://biztoc.com/x/cbc40e691acd344b
1270561332	20251025	202510	2025	2025.8082	MIL	FIGHTER JET						MIL													0	138	138	13	3	-7.0	14	2	14	-5.80038697416275	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20251025001500	https://wondradio.com/abc-politics/d4019367d292bb04e3c4bf2428b392b6
1270561333	20251025	202510	2025	2025.8082	MIL	FIGHTER JET						MIL													1	138	138	13	3	-7.0	16	2	16	-4.60887125035043	1	Venezuela	VE	VE		8	-66	VE	0								1	Venezuela	VE	VE		8	-66	VE	20251025001500	https://www.k101fm.net/syndicated-article/?id=1643107
1270561334	20251025	202510	2025	2025.8082	MIL	ARMED FORCES						MIL													1	154	154	15	4	-7.2	3	1	3	-2.61194029850746	3	Berkeley, California, United States	US	USCA	CA001	37.8716	-122.273	1658037	0								3	Berkeley, California, United States	US	USCA	CA001	37.8716	-122.273	1658037	20251025001500	https://www.mercurynews.com/2025/10/24/letters-yes-prop-50-foil-trump/
1270561335	20251025	202510	2025	2025.8082	MIL	ARMED FORCES						MIL													1	154	154	15	4	-7.2	2	1	2	-2.61194029850746	2	California, United States	US	USCA		36.17	-119.746	CA	0								2	California, United States	US	USCA		36.17	-119.746	CA	20251025001500	https://www.mercurynews.com/2025/10/24/letters-yes-prop-50-foil-trump/
1270561336	20251025	202510	2025	2025.8082	MIL	AIRCRAFT CARRIER						MIL													1	195	195	19	4	-10.0	10	1	10	-5	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20251025001500	https://biztoc.com/x/cbc40e691acd344b
1270561337	20251025	202510	2025	2025.8082	MIL	COAST GUARD						MIL			AUS	AUSTRALIA	AUS								1	090	090	09	2	-2.0	4	1	4	-3.30882352941176	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20251025001500	https://www.skynews.com.au/australia-news/police-lifesavers-and-coast-guard-searching-for-man-in-his-20s-missing-after-boat-capsize-near-mornington-pier-victoria/news-story/cb9360b3d9ece0b5471ec1fbd385912f?nk=642bab995e2c8b1a593c2989f77562bc-1761350527
1270561338	20251025	202510	2025	2025.8082	MIL	COAST GUARD						MIL			AUS	VICTORIA	AUS								1	090	090	09	2	-2.0	2	1	2	-3.30882352941176	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Mornington Pier, Victoria, Australia	AS	AS07	5405	-38.2115	145.031	11431755	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20251025001500	https://www.skynews.com.au/australia-news/police-lifesavers-and-coast-guard-searching-for-man-in-his-20s-missing-after-boat-capsize-near-mornington-pier-victoria/news-story/cb9360b3d9ece0b5471ec1fbd385912f?nk=642bab995e2c8b1a593c2989f77562bc-1761350527
1270561339	20251025	202510	2025	2025.8082	MIL	COAST GUARD						MIL			AUS	AUSTRALIA	AUS								1	090	090	09	2	-2.0	4	1	4	-3.30882352941176	4	Mornington Pier, Victoria, Australia	AS	AS07	5405	-38.2115	145.031	11431755	4	Mornington Pier, Victoria, Australia	AS	AS07	5405	-38.2115	145.031	11431755	4	Mornington Pier, Victoria, Australia	AS	AS07	5405	-38.2115	145.031	11431755	20251025001500	https://www.skynews.com.au/australia-news/police-lifesavers-and-coast-guard-searching-for-man-in-his-20s-missing-after-boat-capsize-near-mornington-pier-victoria/news-story/cb9360b3d9ece0b5471ec1fbd385912f?nk=642bab995e2c8b1a593c2989f77562bc-1761350527
1270561340	20251025	202510	2025	2025.8082	MIL	AIR FORCE						MIL			BLZ	BELIZE	BLZ								1	010	010	01	1	0.0	8	1	8	-6.80272108843537	4	Caribbean Sea, Belize (general), Belize	BH	BH00		15	-75	-1149009	4	Caribbean Sea, Belize (general), Belize	BH	BH00		15	-75	-1149009	4	Caribbean Sea, Belize (general), Belize	BH	BH00		15	-75	-1149009	20251025001500	https://www.k101fm.net/syndicated-article/?id=1643053
1270561341	20251025	202510	2025	2025.8082	MIL	AIR FORCE						MIL			BLZ	BELIZE	BLZ								0	010	010	01	1	0.0	12	2	12	-5.84188007731622	1	Venezuela	VE	VE		8	-66	VE	4	Caribbean Sea, Belize (general), Belize	BH	BH00		15	-75	-1149009	4	Caribbean Sea, Belize (general), Belize	BH	BH00		15	-75	-1149009	20251025001500	https://www.k101fm.net/syndicated-article/?id=1643107
1270561342	20251025	202510	2025	2025.8082	MIL	AIR FORCE						MIL			BLZ	BELIZE	BLZ								0	010	010	01	1	0.0	4	2	4	-5.84188007731622	1	Venezuela	VE	VE		8	-66	VE	1	Venezuela	VE	VE		8	-66	VE	1	Venezuela	VE	VE		8	-66	VE	20251025001500	https://www.k101fm.net/syndicated-article/?id=1643107
1270561343	20251025	202510	2025	2025.8082	MIL	AIR FORCE						MIL			BLZ	BELIZE	BLZ								1	154	154	15	4	-7.2	8	1	8	-6.80272108843537	4	Caribbean Sea, Belize (general), Belize	BH	BH00		15	-75	-1149009	4	Caribbean Sea, Belize (general), Belize	BH	BH00		15	-75	-1149009	4	Caribbean Sea, Belize (general), Belize	BH	BH00		15	-75	-1149009	20251025001500	https://www.k101fm.net/syndicated-article/?id=1643053
1270561344	20251025	202510	2025	2025.8082	MIL	AIR FORCE						MIL			BLZ	BELIZE	BLZ								0	154	154	15	4	-7.2	12	2	12	-5.84188007731622	1	Venezuela	VE	VE		8	-66	VE	4	Caribbean Sea, Belize (general), Belize	BH	BH00		15	-75	-1149009	4	Caribbean Sea, Belize (general), Belize	BH	BH00		15	-75	-1149009	20251025001500	https://www.k101fm.net/syndicated-article/?id=1643107
1270561345	20251025	202510	2025	2025.8082	MIL	AIR FORCE						MIL			BLZ	BELIZE	BLZ								0	154	154	15	4	-7.2	4	2	4	-5.84188007731622	1	Venezuela	VE	VE		8	-66	VE	1	Venezuela	VE	VE		8	-66	VE	1	Venezuela	VE	VE		8	-66	VE	20251025001500	https://www.k101fm.net/syndicated-article/?id=1643107
1270561346	20251025	202510	2025	2025.8082	MIL	LIEUTENANT						MIL			CRM	CRIMINAL						CRM			0	090	090	09	2	-2.0	3	1	3	-0.69848661233993	3	Lompoc, California, United States	US	USCA	CA083	34.6391	-120.458	1652745	3	Lompoc, California, United States	US	USCA	CA083	34.6391	-120.458	1652745	3	Lompoc, California, United States	US	USCA	CA083	34.6391	-120.458	1652745	20251025001500	https://www.latimes.com/california/story/2025-10-24/nebraska-road-trip-with-mom-becomes-focus-of-search-for-missing-california-girl
1270561347	20251025	202510	2025	2025.8082	MIL	COAST GUARD						MIL			OPP	PROTESTER						OPP			0	051	051	05	1	3.4	10	1	10	-3.34600760456274	3	Oakland, California, United States	US	USCA	CA001	37.8044	-122.271	277566	3	Oakland, California, United States	US	USCA	CA001	37.8044	-122.271	277566	3	Oakland, California, United States	US	USCA	CA001	37.8044	-122.271	277566	20251025001500	https://www.santacruzsentinel.com/2025/10/24/san-jose-protests-immigration-ice-san-francisco/
1270561348	20251025	202510	2025	2025.8082	MIL	MILITARY						MIL			OPP	PROTESTER						OPP			0	072	072	07	2	8.3	6	1	6	-4.77164280845262	4	Quito, Pichincha, Ecuador	EC	EC18	18585	-0.216667	-78.5	-932573	4	Quito, Pichincha, Ecuador	EC	EC18	18585	-0.216667	-78.5	-932573	4	Quito, Pichincha, Ecuador	EC	EC18	18585	-0.216667	-78.5	-932573	20251025001500	https://us.cnn.com/2025/10/24/americas/noboa-ecuador-poison-chocolate-jam-intl-latam
1270561349	20251025	202510	2025	2025.8082	MIL	MILITARY						MIL			OPP	PROTESTER						OPP			0	133	133	13	3	-5.8	6	1	6	-4.77164280845262	4	Quito, Pichincha, Ecuador	EC	EC18	18585	-0.216667	-78.5	-932573	4	Quito, Pichincha, Ecuador	EC	EC18	18585	-0.216667	-78.5	-932573	4	Quito, Pichincha, Ecuador	EC	EC18	18585	-0.216667	-78.5	-932573	20251025001500	https://us.cnn.com/2025/10/24/americas/noboa-ecuador-poison-chocolate-jam-intl-latam
1270561350	20251025	202510	2025	2025.8082	MIL	ARMY						MIL			OPP	PROTESTER						OPP			0	190	190	19	4	-10.0	10	1	10	-4.77164280845262	4	Quito, Pichincha, Ecuador	EC	EC18	18585	-0.216667	-78.5	-932573	4	Quito, Pichincha, Ecuador	EC	EC18	18585	-0.216667	-78.5	-932573	4	Quito, Pichincha, Ecuador	EC	EC18	18585	-0.216667	-78.5	-932573	20251025001500	https://us.cnn.com/2025/10/24/americas/noboa-ecuador-poison-chocolate-jam-intl-latam
1270561351	20251025	202510	2025	2025.8082	MIL	AIRCRAFT CARRIER						MIL			USA	UNITED STATES	USA								1	072	072	07	2	8.3	5	1	5	-6.73575129533678	1	Colombia	CO	CO		4	-72	CO	1	Colombia	CO	CO		4	-72	CO	1	Colombia	CO	CO		4	-72	CO	20251025001500	https://english.news.cn/northamerica/20251025/bd5451154ba54323b89189d9db80384a/c.html
1270561352	20251025	202510	2025	2025.8082	MIL	AIRCRAFT CARRIER						MIL			USA	UNITED STATES	USA								1	072	072	07	2	8.3	1	1	1	-6.73575129533678	1	Colombia	CO	CO		4	-72	CO	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	1	Colombia	CO	CO		4	-72	CO	20251025001500	https://english.news.cn/northamerica/20251025/bd5451154ba54323b89189d9db80384a/c.html
1270561353	20251025	202510	2025	2025.8082	MIL	AIRCRAFT CARRIER						MIL			USA	UNITED STATES	USA								1	072	072	07	2	8.3	6	1	6	-5	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20251025001500	https://biztoc.com/x/cbc40e691acd344b
1270561354	20251025	202510	2025	2025.8082	MNC	EXXON						MNC			USA	UNITED STATES	USA								0	060	060	06	2	6.0	6	1	6	-0.2932551319648	3	Santa Ynez, California, United States	US	USCA	CA083	34.6144	-120.08	1661407	3	Santa Ynez, California, United States	US	USCA		34.6144	-120.08	1661407	3	Santa Ynez, California, United States	US	USCA		34.6144	-120.08	1661407	20251025001500	https://keyt.com/news/santa-barbara-s-county/2025/10/24/state-safety-regulator-informs-sable-offshore-that-restart-plan-may-still-have-remaining-steps/
1270561355	20251025	202510	2025	2025.8082	MNCJPN	TOYOTA	JPN					MNC													0	070	070	07	2	7.0	6	1	6	-2.64705882352941	3	La Mesa, California, United States	US	USCA	CA073	32.7678	-117.023	1660859	0								3	La Mesa, California, United States	US	USCA		32.7678	-117.023	1660859	20251025001500	http://www.eastcountymagazine.org/events-planned-support-family-la-mesa-police-officer-killed-car-crash
1270561356	20251025	202510	2025	2025.8082	MNCSGP	SINGTEL	SGP					MNC													0	010	010	01	1	0.0	1	1	1	-1.07948969578018	1	Sweden	SW	SW		62	15	SW	0								1	Sweden	SW	SW		62	15	SW	20251025001500	https://www.businesstimes.com.sg/opinion-features/rare-public-consultation-simba-m1-deal-will-test-our-telco-values
1270561357	20251025	202510	2025	2025.8082	MNCSGP	SINGTEL	SGP					MNC			SWE	SWEDEN	SWE								0	010	010	01	1	0.0	2	1	2	-1.07948969578018	1	Sweden	SW	SW		62	15	SW	1	Sweden	SW	SW		62	15	SW	1	Sweden	SW	SW		62	15	SW	20251025001500	https://www.businesstimes.com.sg/opinion-features/rare-public-consultation-simba-m1-deal-will-test-our-telco-values
1270561358	20251025	202510	2025	2025.8082	MNCUSA	BANK OF AMERICA	USA					MNC													1	010	010	01	1	0.0	3	1	3	2.07792207792208	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20251025001500	https://finance.yahoo.com/news/ibm-beat-sales-earnings-estimates-165303246.html
1270561359	20251025	202510	2025	2025.8082	MNCUSA	NETFLIX	USA					MNC													1	084	084	08	2	7.0	10	1	10	0.72463768115942	0								0								0								20251025001500	https://www.groove993.com/syndicated-article/?id=1643037
1270561360	20251025	202510	2025	2025.8082	MNCUSA	BANK OF AMERICA	USA					MNC			USA	UNITED STATES	USA								1	010	010	01	1	0.0	2	1	2	2.07792207792208	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20251025001500	https://finance.yahoo.com/news/ibm-beat-sales-earnings-estimates-165303246.html
1270561361	20251025	202510	2025	2025.8082	MNCUSAMED	GOOGLE	USA					MNC	MED		CVL	SETTLEMENT						CVL			1	071	071	07	2	7.4	2	1	2	-3.97058823529412	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20251025001500	https://www.delcotimes.com/2025/10/24/aceco-demolition-white-house/
1270561362	20251025	202510	2025	2025.8082	MNCUSAMED	GOOGLE	USA					MNC	MED		CVL	SETTLEMENT						CVL			1	071	071	07	2	7.4	3	1	3	-3.97058823529412	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	Silver Spring, Maryland, United States	US	USMD		38.9907	-77.0261	591290	3	Silver Spring, Maryland, United States	US	USMD		38.9907	-77.0261	591290	20251025001500	https://www.delcotimes.com/2025/10/24/aceco-demolition-white-house/
1270561363	20251025	202510	2025	2025.8082	MYS	MALAYSIA	MYS																		1	043	043	04	1	2.8	1	1	1	4.05679513184585	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	0								1	China	CH	CH		35	105	CH	20251025001500	https://english.news.cn/asiapacific/20251025/042d7d1194f344bda9806dc71c4dc1d8/c.html
1270561364	20251025	202510	2025	2025.8082	NGODEV	DEVELOPMENT AGENC						NGO	DEV												1	071	071	07	2	7.4	10	1	10	-7.59753593429158	5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	0								5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	20251025001500	https://himtimes.com/garbage-littering-by-tourists-trekkers-in-dhauladhars-a-threat-to-ecology/
1270561365	20251025	202510	2025	2025.8082	NGOICG	INTERNATIONAL CRISIS GROUP		ICG				NGO			COL	COLOMBIA	COL								0	010	010	01	1	0.0	6	2	6	-5.32119747407812	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	20251025001500	https://keyt.com/news/national-world/cnn-world/2025/10/24/us-sanctions-colombian-president/
1270561366	20251025	202510	2025	2025.8082	NGOUSA	BILL AND MELINDA GATES FOUNDATION	USA					NGO			NGO	ROTARY INTERNATIONAL						NGO			0	051	051	05	1	3.4	4	1	4	0.62189054726369	4	Cranbrook, Western Australia, Australia	AS	AS08	5464	-34.2976	117.552	-1567924	4	Cranbrook, Western Australia, Australia	AS	AS08	5464	-34.2976	117.552	-1567924	4	Cranbrook, Western Australia, Australia	AS	AS08	5464	-34.2976	117.552	-1567924	20251025001500	https://cranbrooktownsman.com/2025/10/24/cranbrook-rotary-club-marks-world-polio-day-2/
1270561367	20251025	202510	2025	2025.8082	NGOUSA	BILL AND MELINDA GATES FOUNDATION	USA					NGO			NGO	ROTARY INTERNATIONAL						NGO			0	051	051	05	1	3.4	1	1	1	0.62189054726369	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20251025001500	https://cranbrooktownsman.com/2025/10/24/cranbrook-rotary-club-marks-world-polio-day-2/
1270561368	20251025	202510	2025	2025.8082	NLD	NETHERLANDS	NLD								DNK	DANISH	DNK								0	043	043	04	1	2.8	2	2	2	-3.66259711431743	1	Netherlands	NL	NL		52.5	5.75	NL	1	Denmark	DA	DA		56	10	DA	1	Netherlands	NL	NL		52.5	5.75	NL	20251025001500	https://www.koat.com/article/zelenskyy-urges-sanctions-long-range-missiles-ukraine/69149884
1270561369	20251025	202510	2025	2025.8082	NLD	DUTCH	NLD								NLDGOV	NETHERLANDS	NLD					GOV			0	040	040	04	1	1.0	2	2	2	-3.66259711431743	1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	20251025001500	https://www.koat.com/article/zelenskyy-urges-sanctions-long-range-missiles-ukraine/69149884
1270561370	20251025	202510	2025	2025.8082	NLD	DUTCH	NLD								NLDGOV	DUTCH	NLD					GOV			0	042	042	04	1	1.9	14	2	14	-3.66259711431743	1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	20251025001500	https://www.koat.com/article/zelenskyy-urges-sanctions-long-range-missiles-ukraine/69149884
1270561371	20251025	202510	2025	2025.8082	NLD	DUTCH	NLD								NLDGOV	NETHERLANDS	NLD					GOV			0	043	043	04	1	2.8	2	2	2	-3.66259711431743	1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	20251025001500	https://www.koat.com/article/zelenskyy-urges-sanctions-long-range-missiles-ukraine/69149884
1270561372	20251025	202510	2025	2025.8082	NLDGOV	NETHERLANDS	NLD					GOV			DNK	DANISH	DNK								0	043	043	04	1	2.8	2	2	2	-3.66259711431743	1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	20251025001500	https://www.koat.com/article/zelenskyy-urges-sanctions-long-range-missiles-ukraine/69149884
1270561373	20251025	202510	2025	2025.8082	NLDGOV	NETHERLANDS	NLD					GOV			NLD	DUTCH	NLD								0	040	040	04	1	1.0	2	2	2	-3.66259711431743	1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	20251025001500	https://www.koat.com/article/zelenskyy-urges-sanctions-long-range-missiles-ukraine/69149884
1270561374	20251025	202510	2025	2025.8082	NLDGOV	NETHERLANDS	NLD					GOV			NLD	DUTCH	NLD								0	042	042	04	1	1.9	2	2	2	-3.66259711431743	1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	20251025001500	https://www.koat.com/article/zelenskyy-urges-sanctions-long-range-missiles-ukraine/69149884
1270561375	20251025	202510	2025	2025.8082	NLDGOV	DUTCH	NLD					GOV			NLD	DUTCH	NLD								0	043	043	04	1	2.8	14	2	14	-3.66259711431743	1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	20251025001500	https://www.koat.com/article/zelenskyy-urges-sanctions-long-range-missiles-ukraine/69149884
1270561376	20251025	202510	2025	2025.8082	NMR	NORTH AMERICA	NMR								CAN	CANADIAN	CAN								1	061	061	06	2	6.4	2	1	2	-0.52219321148825	1	United States	US	US		39.828175	-98.5795	US	1	Canada	CA	CA		60	-96	CA	1	United States	US	US		39.828175	-98.5795	US	20251025001500	https://www.kmaland.com/ag/agri_news/canada-believes-tariffs-will-continue-despite-upcoming-hearing/article_f7b20aa8-9915-53bf-a992-a6b5d7a239b2.html
1270561377	20251025	202510	2025	2025.8082	NOR	NORWAY	NOR																		1	120	120	12	3	-4.0	4	1	4	-0.6872852233677	1	Norway	NO	NO		62	10	NO	0								1	Norway	NO	NO		62	10	NO	20251025001500	https://www.tribuneindia.com/news/movie-review/the-phoenician-scheme-delicate-detached-divine/
1270561378	20251025	202510	2025	2025.8082	NZL	NEW ZEALAND	NZL																		1	020	020	02	1	3.0	10	1	10	-9.01408450704225	4	Kawhia, New Zealand (general), New Zealand	NZ	NZ00	22389	-38.0667	174.817	-1511767	0								4	Kawhia, New Zealand (general), New Zealand	NZ	NZ00	22389	-38.0667	174.817	-1511767	20251025001500	https://www.rnz.co.nz/news/national/576910/taranaki-shellfish-warning-after-dangerous-toxins-found
1270561379	20251025	202510	2025	2025.8082	NZL	NEW ZEALAND	NZL																		0	090	090	09	2	-2.0	4	1	4	-9.01408450704225	4	Kawhia, New Zealand (general), New Zealand	NZ	NZ00	22389	-38.0667	174.817	-1511767	0								4	Kawhia, New Zealand (general), New Zealand	NZ	NZ00	22389	-38.0667	174.817	-1511767	20251025001500	https://www.rnz.co.nz/news/national/576910/taranaki-shellfish-warning-after-dangerous-toxins-found
1270561380	20251025	202510	2025	2025.8082	NZL	NEW ZEALAND	NZL																		1	130	130	13	3	-4.4	2	1	2	-9.01408450704225	4	Cape Egmont, New Zealand (general), New Zealand	NZ	NZ00	22388	-39.2833	173.75	-1509232	0								5	Taranaki, Taranaki, New Zealand	NZ	NZF9	22388	-39.3333	174.25	11483308	20251025001500	https://www.rnz.co.nz/news/national/576910/taranaki-shellfish-warning-after-dangerous-toxins-found
