1265289853	20240926	202409	2024	2024.7288	AUS	AUSTRALIA	AUS								CVL	COMMUNITY						CVL			0	012	012	01	1	-0.4	2	1	2	-0.40899795501022	4	Glenside, Western Australia, Australia	AS	AS08	5485	-31.3257	116.666	11459375	4	Glenside, Western Australia, Australia	AS	AS08	5485	-31.3257	116.666	11459375	4	Glenside, Western Australia, Australia	AS	AS08	5485	-31.3257	116.666	11459375	20250926033000	https://www.abc.net.au/news/2025-09-26/sa-declared-public-precincts/105820216
1265290489	20250926	202509	2025	2025.7288	LEG	GENERAL ASSEMBLY						LEG			IGOUNO	THE SECURITY COUNCIL		UNO				IGO			0	022	022	02	1	3.2	10	1	10	-1.05820105820105	4	Cessnock, New South Wales, Australia	AS	AS02	5096	-32.8321	151.356	-1565008	4	Cessnock, New South Wales, Australia	AS	AS02	5096	-32.8321	151.356	-1565008	4	Cessnock, New South Wales, Australia	AS	AS02	5096	-32.8321	151.356	-1565008	20250926033000	https://www.cessnockadvertiser.com.au/story/9075214/grattan-albanese-advances-climate-goals-palestine-recognition/
1265290490	20250926	202509	2025	2025.7288	LEG	REPRESENTATIVES						LEG			ISR	ISRAEL	ISR								0	040	040	04	1	1.0	2	1	2	-2.38726790450929	1	Qatar	QA	QA		25.5	51.25	QA	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	Saudi Arabia	SA	SA		25	45	SA	20250926033000	https://www.financialexpress.com/world-news/us-news/nope-i-will-not-allow-it-trump-rules-out-israels-west-bank-annexation/3989794/
1265290491	20250926	202509	2025	2025.7288	LEG	CONGRESS						LEG			JUD	PROSECUTOR						JUD			0	042	042	04	1	1.9	4	1	4	-5.3030303030303	3	The White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20250926033000	https://www.durangoherald.com/articles/ex-fbi-director-james-comey-charged-with-making-false-statement-obstruction-ap-source-says/
1265290492	20250926	202509	2025	2025.7288	LEGGOV	SENATOR						LEG	GOV		GOV	DEPUTY PRIME MINISTER						GOV			0	040	040	04	1	1.0	3	1	3	1.66666666666667	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20250926033000	https://www.financialexpress.com/world-news/trump-meets-shehbaz-sharif-asim-munir-on-sidelines-of-unga-hails-pakistan-pm-as-great-leader/3989846/
1265290493	20250926	202509	2025	2025.7288	LKA	SRI LANKA	LKA																		1	120	120	12	3	-4.0	10	1	10	0.23183925811438	1	Uganda	UG	UG		2	33	UG	0								1	Uganda	UG	UG		2	33	UG	20250926033000	https://www.lankabusinessonline.com/fitch-assigns-sri-lankas-hayleys-fentons-first-time-alka-national-rating/
1265290494	20250926	202509	2025	2025.7288	MED	MAGAZINE						MED													1	070	070	07	2	7.0	5	1	5	1.47783251231527	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20250926033000	https://www.greatlakesadvocate.com.au/story/9075226/forster-turns-pink-for-mcgrath-foundation-fundraiser-launch/
1265290495	20250926	202509	2025	2025.7288	MED	MEDIA						MED			GOV	PRESIDENT						GOV			1	040	040	04	1	1.0	10	1	10	4.35729847494553	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20250926033000	https://www.newkerala.com/news/o/union-minister-ram-mohan-naidu-represents-india-icao-general-752
1265290496	20250926	202509	2025	2025.7288	MED	WEBSITE						MED			USA	AMERICAN	USA								0	036	036	03	1	4.0	6	1	6	-1.36986301369863	3	Le Mars, Iowa, United States	US	USIA	IA149	42.7942	-96.1656	458255	3	Le Mars, Iowa, United States	US	USIA		42.7942	-96.1656	458255	3	Le Mars, Iowa, United States	US	USIA		42.7942	-96.1656	458255	20250926033000	https://www.ktiv.com/2025/09/25/le-mars-father-turns-grief-into-conversation/
1265290497	20250926	202509	2025	2025.7288	MED	WEBSITE						MED			USA	AMERICAN	USA								0	036	036	03	1	4.0	2	1	2	-1.36986301369863	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20250926033000	https://www.ktiv.com/2025/09/25/le-mars-father-turns-grief-into-conversation/
1265290498	20250926	202509	2025	2025.7288	MED	RADIO STATION						MED			USA	UNITED STATES	USA								1	040	040	04	1	1.0	4	1	4	-1.36986301369863	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20250926033000	https://www.ktiv.com/2025/09/25/le-mars-father-turns-grief-into-conversation/
1265290499	20250926	202509	2025	2025.7288	MED	WRITER						MED			USA	SEATTLE	USA								0	042	042	04	1	1.9	6	1	6	0.60975609756098	3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20250926033000	https://asianjournal.com/usa/southerncalifornia/remembering-carlos-bulosan-this-september/
1265290500	20250926	202509	2025	2025.7288	MED	WRITER						MED			USA	UNITED STATES	USA								0	042	042	04	1	1.9	2	1	2	0.60975609756098	3	Los Angeles, California, United States	US	USCA	CA037	34.0522	-118.244	1662328	3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20250926033000	https://asianjournal.com/usa/southerncalifornia/remembering-carlos-bulosan-this-september/
1265290501	20250926	202509	2025	2025.7288	MED	WRITER						MED			USA	SEATTLE	USA								0	042	042	04	1	1.9	2	1	2	0.60975609756098	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20250926033000	https://asianjournal.com/usa/southerncalifornia/remembering-carlos-bulosan-this-september/
1265290502	20250926	202509	2025	2025.7288	MEX	MEXICO	MEX																		1	043	043	04	1	2.8	10	1	10	-5.76923076923077	4	Pedro Colorado, Tabasco, Mexico	MX	MX27	20982	17.6958	-92.5	6228058	0								4	Pedro Colorado, Tabasco, Mexico	MX	MX27	20982	17.6958	-92.5	6228058	20250926033000	https://www.nbclosangeles.com/news/local/deported-tiktokers-document-life-immigration-mexico/3783383/
1265290503	20250926	202509	2025	2025.7288	MEX	MEXICO	MEX																		1	174	174	17	4	-5.0	2	1	2	-5.76923076923077	4	Pedro Colorado, Tabasco, Mexico	MX	MX27	20982	17.6958	-92.5	6228058	0								4	Pedro Colorado, Tabasco, Mexico	MX	MX27	20982	17.6958	-92.5	6228058	20250926033000	https://www.nbclosangeles.com/news/local/deported-tiktokers-document-life-immigration-mexico/3783383/
1265290504	20250926	202509	2025	2025.7288	MEX	DURANGO	MEX								CVL	COMMUNITY						CVL			1	043	043	04	1	2.8	10	1	10	1.55038759689923	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250926033000	https://www.durangoherald.com/articles/paula-poundstone-hopefully-my-show-is-an-animated-spaceship/
1265290505	20250926	202509	2025	2025.7288	MEX	MEXICO	MEX								USA	ATLANTA	USA								1	010	010	01	1	0.0	4	1	4	1.33779264214047	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20250926033000	https://www.yardbarker.com/nascar/articles/things_are_looking_good_daniel_suarez_teases_positive_update_around_2026_nascar_plans/s1_17667_42799765
1265290506	20250926	202509	2025	2025.7288	MIL	CAPTAIN						MIL													0	160	160	16	4	-4.0	10	1	10	-4.84927916120576	0								0								0								20250926033000	https://gamerant.com/borderlands-most-annoying-characters/
1265290507	20250926	202509	2025	2025.7288	MIL	NAVAL						MIL													1	190	190	19	4	-10.0	10	1	10	-8.47457627118644	1	North Korea	KN	KN		40	127	KN	0								1	North Korea	KN	KN		40	127	KN	20250926033000	https://www.channelnewsasia.com/east-asia/south-korea-warning-shots-north-ship-sea-border-5370406
1265290508	20250926	202509	2025	2025.7288	MIL	CAPTAIN						MIL			CVL	CHIEF ENGINEER						CVL			1	112	112	11	3	-2.0	10	1	10	-4.46096654275093	4	Chios, Perifereia Voreiou Aigaiou, Greece	GR	GR65	16724	38.3678	26.1358	-820330	4	Chios, Perifereia Voreiou Aigaiou, Greece	GR	GR65	16724	38.3678	26.1358	-820330	4	Chios, Perifereia Voreiou Aigaiou, Greece	GR	GR65	16724	38.3678	26.1358	-820330	20250926033000	https://maritime-executive.com/article/young-crewmember-killed-by-sliding-watertight-door-aboard-greek-ferry
1265290509	20250926	202509	2025	2025.7288	MIL	CAPTAIN						MIL			CVL	CHIEF ENGINEER						CVL			1	173	173	17	4	-5.0	10	1	10	-4.46096654275093	4	Chios, Perifereia Voreiou Aigaiou, Greece	GR	GR65	16724	38.3678	26.1358	-820330	4	Chios, Perifereia Voreiou Aigaiou, Greece	GR	GR65	16724	38.3678	26.1358	-820330	4	Chios, Perifereia Voreiou Aigaiou, Greece	GR	GR65	16724	38.3678	26.1358	-820330	20250926033000	https://maritime-executive.com/article/young-crewmember-killed-by-sliding-watertight-door-aboard-greek-ferry
1265290510	20250926	202509	2025	2025.7288	MIL	MILITARY						MIL			GOVMIL	DEFENSE SECRETARY						GOV	MIL		1	043	043	04	1	2.8	3	1	3	-1.65631469979296	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20250926033000	https://www.financialexpress.com/world-news/us-news/pentagon-chief-pete-hegseth-summons-us-military-officers-to-virginia-in-rare-gathering-next-week/3989821/
1265290511	20250926	202509	2025	2025.7288	MIL	COMBAT AIRCRAFT						MIL			GOVMIL	MINIST OF DEFENCE						GOV	MIL		0	057	057	05	1	8.0	5	1	5	0.63897763578275	4	Hindustan, India (general), India	IN	IN00	17857	28	76	-3414754	4	Hindustan, India (general), India	IN	IN00	17857	28	76	-3414754	4	Hindustan, India (general), India	IN	IN00	17857	28	76	-3414754	20250926033000	https://www.financialexpress.com/market/stocks-to-watch-afcons-infrastructure-telecom-stocks-abb-india-hindustan-aeronautics-reliance-industries-bhel-nuvoco-vistas-rites-3989679/
1265290512	20250926	202509	2025	2025.7288	MIL	COMBAT AIRCRAFT						MIL			GOVMIL	MINIST OF DEFENCE						GOV	MIL		0	057	057	05	1	8.0	1	1	1	0.63897763578275	4	Hindustan, India (general), India	IN	IN00	17857	28	76	-3414754	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250926033000	https://www.financialexpress.com/market/stocks-to-watch-afcons-infrastructure-telecom-stocks-abb-india-hindustan-aeronautics-reliance-industries-bhel-nuvoco-vistas-rites-3989679/
1265290513	20250926	202509	2025	2025.7288	MIL	COMBAT AIRCRAFT						MIL			IND	RAJASTHAN	IND								0	042	042	04	1	1.9	2	1	2	-1.08843537414966	4	Bikaner, Rajasthan, India	IN	IN24	17840	28.0167	73.3	-2091848	4	Rajasthan, Sindh, Pakistan	PK	PK05	17848	26.8167	69.4917	6089686	4	Bikaner, Rajasthan, India	IN	IN24	17840	28.0167	73.3	-2091848	20250926033000	https://www.firstpost.com/explainers/israel-benjamin-netanyahu-address-un-general-assembly-other-headlines-13936903.html
1265290514	20250926	202509	2025	2025.7288	MIL	COMBAT AIRCRAFT						MIL			IND	RAJASTHAN	IND								0	042	042	04	1	1.9	2	1	2	-1.08843537414966	1	Russia	RS	RS		60	100	RS	4	Bikaner, Rajasthan, India	IN	IN24	17840	28.0167	73.3	-2091848	4	Bikaner, Rajasthan, India	IN	IN24	17840	28.0167	73.3	-2091848	20250926033000	https://www.firstpost.com/explainers/israel-benjamin-netanyahu-address-un-general-assembly-other-headlines-13936903.html
1265290515	20250926	202509	2025	2025.7288	MIL	COMBAT AIRCRAFT						MIL			IND	RAJASTHAN	IND								0	042	042	04	1	1.9	2	1	2	-1.08843537414966	1	Russia	RS	RS		60	100	RS	4	Rajasthan, Sindh, Pakistan	PK	PK05	17848	26.8167	69.4917	6089686	4	Bikaner, Rajasthan, India	IN	IN24	17840	28.0167	73.3	-2091848	20250926033000	https://www.firstpost.com/explainers/israel-benjamin-netanyahu-address-un-general-assembly-other-headlines-13936903.html
1265290516	20250926	202509	2025	2025.7288	MIL	COMBAT AIRCRAFT						MIL			PAK	PAKISTAN	PAK								0	042	042	04	1	1.9	4	1	4	-1.08843537414966	1	Russia	RS	RS		60	100	RS	4	Rajasthan, Sindh, Pakistan	PK	PK05	17848	26.8167	69.4917	6089686	4	Bikaner, Rajasthan, India	IN	IN24	17840	28.0167	73.3	-2091848	20250926033000	https://www.firstpost.com/explainers/israel-benjamin-netanyahu-address-un-general-assembly-other-headlines-13936903.html
1265290517	20250926	202509	2025	2025.7288	MIL	ARMY CHIEF						MIL			PAK	PAKISTAN	PAK								1	046	046	04	1	7.0	3	1	3	1.69491525423729	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20250926033000	https://www.indiatvnews.com/news/world/trump-holds-closed-door-talks-with-pakistan-pm-sharif-army-chief-munir-in-first-oval-visit-since-2019-2025-09-26-1010094
1265290518	20250926	202509	2025	2025.7288	MIL	MILITARY						MIL			USA	UNITED STATES	USA								1	043	043	04	1	2.8	1	1	1	-1.65631469979296	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20250926033000	https://www.financialexpress.com/world-news/us-news/pentagon-chief-pete-hegseth-summons-us-military-officers-to-virginia-in-rare-gathering-next-week/3989821/
1265290519	20250926	202509	2025	2025.7288	MIL	MILITARY						MIL			USAGOVMIL	UNITED STATES	USA					GOV	MIL		1	043	043	04	1	2.8	1	1	1	-1.65631469979296	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20250926033000	https://www.financialexpress.com/world-news/us-news/pentagon-chief-pete-hegseth-summons-us-military-officers-to-virginia-in-rare-gathering-next-week/3989821/
1265290520	20250926	202509	2025	2025.7288	MNCIND	TATA MOTORS	IND					MNC													1	010	010	01	1	0.0	5	1	5	0.59594755661502	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	0								4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	20250926033000	https://www.businesstoday.in/markets/stocks/story/top-stocks-in-news-tata-motors-gk-energy-bhel-saatvik-green-waaree-rites-nazara-tech-it-stocks-495794-2025-09-26
1265290521	20250926	202509	2025	2025.7288	MNCIND	TATA MOTORS	IND					MNC													1	010	010	01	1	0.0	1	1	1	0.59594755661502	4	Raipur, Chhattisgarh, India	IN	IN37	70116	21.2333	81.6333	-2108614	0								4	Raipur, Chhattisgarh, India	IN	IN37	70116	21.2333	81.6333	-2108614	20250926033000	https://www.businesstoday.in/markets/stocks/story/top-stocks-in-news-tata-motors-gk-energy-bhel-saatvik-green-waaree-rites-nazara-tech-it-stocks-495794-2025-09-26
1265290522	20250926	202509	2025	2025.7288	MNCIND	TATA MOTORS	IND					MNC													1	010	010	01	1	0.0	4	1	4	0.59594755661502	4	Raipur, Chhattisgarh, India	IN	IN37	70116	21.2333	81.6333	-2108614	0								1	Italy	IT	IT		42.833333	12.833333	IT	20250926033000	https://www.businesstoday.in/markets/stocks/story/top-stocks-in-news-tata-motors-gk-energy-bhel-saatvik-green-waaree-rites-nazara-tech-it-stocks-495794-2025-09-26
1265290523	20250926	202509	2025	2025.7288	MNCSGPAGR	WILMAR INTERNATIONAL	SGP					MNC	AGR		BUS	COMPANY						BUS			1	173	173	17	4	-5.0	10	1	10	-6.4327485380117	1	Indonesia	ID	ID		-5	120	ID	1	Indonesia	ID	ID		-5	120	ID	1	Indonesia	ID	ID		-5	120	ID	20250926033000	https://www.businesstimes.com.sg/companies-markets/Wilmar-International-drops-after-guilty-verdict-from-Indonesia-Supreme-Court
1265290524	20250926	202509	2025	2025.7288	MNCUSAMED	GOOGLE	USA					MNC	MED												1	084	084	08	2	7.0	10	1	10	3.69127516778524	0								0								0								20250926033000	https://www.androidpolice.com/googles-gemini-25-flash-update-brings-cleaner-answers-and-smarter-image-skills/
1265290525	20250926	202509	2025	2025.7288	MOS	MUSLIM				MOS					IGOUNOLEG	THE UN		UNO				IGO	LEG		1	020	020	02	1	3.0	2	1	2	1.69491525423729	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250926033000	https://www.indiatvnews.com/news/world/trump-holds-closed-door-talks-with-pakistan-pm-sharif-army-chief-munir-in-first-oval-visit-since-2019-2025-09-26-1010094
1265290526	20250926	202509	2025	2025.7288	MOS	MUSLIM				MOS					IGOUNOLEG	THE UN		UNO				IGO	LEG		1	020	020	02	1	3.0	6	1	6	1.69491525423729	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250926033000	https://www.indiatvnews.com/news/world/trump-holds-closed-door-talks-with-pakistan-pm-sharif-army-chief-munir-in-first-oval-visit-since-2019-2025-09-26-1010094
1265290527	20250926	202509	2025	2025.7288	MOS	MUSLIM				MOS					IGOUNOLEG	THE UN		UNO				IGO	LEG		1	046	046	04	1	7.0	6	1	6	1.69491525423729	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250926033000	https://www.indiatvnews.com/news/world/trump-holds-closed-door-talks-with-pakistan-pm-sharif-army-chief-munir-in-first-oval-visit-since-2019-2025-09-26-1010094
1265290528	20250926	202509	2025	2025.7288	MOS	MUSLIM				MOS					ISR	ISRAEL	ISR								1	040	040	04	1	1.0	2	1	2	1.69491525423729	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250926033000	https://www.indiatvnews.com/news/world/trump-holds-closed-door-talks-with-pakistan-pm-sharif-army-chief-munir-in-first-oval-visit-since-2019-2025-09-26-1010094
1265290529	20250926	202509	2025	2025.7288	MOS	MUSLIM				MOS					ISR	ISRAEL	ISR								0	130	130	13	3	-4.4	4	1	4	-2.38726790450929	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20250926033000	https://www.financialexpress.com/world-news/us-news/nope-i-will-not-allow-it-trump-rules-out-israels-west-bank-annexation/3989794/
1265290530	20250926	202509	2025	2025.7288	MOS	MUSLIM				MOS					USA	UNITED STATES	USA								1	046	046	04	1	7.0	2	1	2	1.69491525423729	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250926033000	https://www.indiatvnews.com/news/world/trump-holds-closed-door-talks-with-pakistan-pm-sharif-army-chief-munir-in-first-oval-visit-since-2019-2025-09-26-1010094
1265290531	20250926	202509	2025	2025.7288	NGA	NIGERIA	NGA																		1	010	010	01	1	0.0	2	1	2	5.96658711217184	4	Ajaokuta, Kogi, Nigeria	NI	NI41	22908	7.4605	6.6947	-1998323	0								4	Ajaokuta, Kogi, Nigeria	NI	NI41	22908	7.4605	6.6947	-1998323	20250926033000	https://guardian.ng/technology/experts-canvass-integration-of-technology-in-manufacturing/
1265290532	20250926	202509	2025	2025.7288	NGA	ABUJA	NGA								GOV	FIRE SERVICE						GOV			1	073	073	07	2	7.4	10	1	10	2.85087719298245	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20250926033000	https://thenationonlineng.net/16-newly-promoted-senior-nis-nscdc-cos-ffs-officers-wear-new-ranks/
1265290533	20250926	202509	2025	2025.7288	NGACVL	NIGERIA	NGA					CVL			NGA	NIGERIA	NGA								1	010	010	01	1	0.0	3	1	3	5.96658711217184	4	Ajaokuta, Kogi, Nigeria	NI	NI41	22908	7.4605	6.6947	-1998323	4	Ajaokuta, Kogi, Nigeria	NI	NI41	22908	7.4605	6.6947	-1998323	4	Ajaokuta, Kogi, Nigeria	NI	NI41	22908	7.4605	6.6947	-1998323	20250926033000	https://guardian.ng/technology/experts-canvass-integration-of-technology-in-manufacturing/
1265290534	20250926	202509	2025	2025.7288	NGOUSAJEWGOV	AMIT	USA			JEW		NGO	GOV		IND	GUJARAT	IND								1	042	042	04	1	1.9	6	1	6	6.22222222222222	4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	20250926033000	https://www.newkerala.com/news/o/gujarat-cm-takes-part-garba-festival-177
