1269748944	20250921	202509	2025	2025.7151	MIL	MILITARY						MIL			CHNGOV	XI JINPING	CHN					GOV			1	017	017	01	1	0.0	10	1	10	-0.79365079365079	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20251021051500	https://www.channelnewsasia.com/east-asia/chnia-interested-expansion-solve-economic-problems-taiwan-official-5414416
1269749655	20251021	202510	2025	2025.7973	KOR	SOUTH KOREA	KOR								JPN	JAPAN	JPN								0	043	043	04	1	2.8	4	1	4	1.75913396481732	1	South Korea	KS	KS		37	127.5	KS	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20251021051500	https://www.bangkokpost.com/world/3124182/us-president-donald-trump-says-he-will-travel-to-malaysia-japan-south-korea
1269749656	20251021	202510	2025	2025.7973	LAB	EMPLOYEE						LAB													1	017	017	01	1	0.0	10	1	10	6.41762452107279	5	National Capital Territory Of Delhi, Delhi, India	IN	IN07	17633	28.6667	77.1	-2094231	0								5	National Capital Territory Of Delhi, Delhi, India	IN	IN07	17633	28.6667	77.1	-2094231	20251021051500	https://www.india-briefing.com/news/india-public-holidays-2025-35059.html
1269749657	20251021	202510	2025	2025.7973	LAB	WORKER						LAB			GOV	PRESIDENT						GOV			1	050	050	05	1	3.5	6	1	6	10.3626943005181	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20251021051500	https://www.prnewswire.com/news-releases/international-association-of-bridge-structural-ornamental-and-reinforcing-iron-workers-announces-leadership-transition-302589703.html
1269749658	20251021	202510	2025	2025.7973	LAB	WORKER						LAB			USA	UNITED STATES	USA								1	050	050	05	1	3.5	4	1	4	10.3626943005181	3	Capitol Hill, District of Columbia, United States	US	USDC	DC001	38.889	-77.0003	529313	3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	20251021051500	https://www.prnewswire.com/news-releases/international-association-of-bridge-structural-ornamental-and-reinforcing-iron-workers-announces-leadership-transition-302589703.html
1269749659	20251021	202510	2025	2025.7973	LEG	SENATOR						LEG													0	012	012	01	1	-0.4	10	1	10	-4.01785714285715	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	0								2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20251021051500	https://www.el-balad.com/6739334
1269749660	20251021	202510	2025	2025.7973	LEG	SENATE						LEG													1	020	020	02	1	3.0	3	1	3	-4.01785714285715	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	0								2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	20251021051500	https://www.el-balad.com/6739334
1269749661	20251021	202510	2025	2025.7973	LEG	REPRESENTATIVES						LEG													1	042	042	04	1	1.9	10	1	10	-0.49875311720698	1	Malaysia	MY	MY		2.5	112.5	MY	0								1	Malaysia	MY	MY		2.5	112.5	MY	20251021051500	https://interaksyon.philstar.com/politics-issues/2025/10/21/303773/church-leaders-cite-key-hurdles-to-abuse-reform-efforts/
1269749662	20251021	202510	2025	2025.7973	LEG	SENATE						LEG													1	120	120	12	3	-4.0	10	1	10	-4.01785714285715	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	0								2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	20251021051500	https://www.el-balad.com/6739334
1269749663	20251021	202510	2025	2025.7973	LEG	REPRESENTATIVES						LEG			EDU	UNIVERSITY						EDU			0	040	040	04	1	1.0	6	1	6	0.12338062924121	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20251021051500	https://krdo.com/news/2025/10/20/2-universities-decline-white-house-offer-for-expanded-access-to-federal-funding-in-exchange-for-demands-heres-what-we-know/
1269749664	20251021	202510	2025	2025.7973	LEG	REPRESENTATIVES						LEG			EDU	COLLEGE						EDU			0	040	040	04	1	1.0	4	1	4	0.12338062924121	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	2	Texas, United States	US	USTX		31.106	-97.6475	TX	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20251021051500	https://krdo.com/news/2025/10/20/2-universities-decline-white-house-offer-for-expanded-access-to-federal-funding-in-exchange-for-demands-heres-what-we-know/
1269749665	20251021	202510	2025	2025.7973	LEG	DELEGATE						LEG			GHAGOV	JOHN DRAMANI MAHAMA	GHA					GOV			0	046	046	04	1	7.0	10	1	10	0.17361111111111	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	20251021051500	https://www.graphic.com.gh/news/politics/pan-african-progressive-forces-upbeat-about-80th-anniversary-of-fifth-pan-african-congress.html
1269749666	20251021	202510	2025	2025.7973	LEG	SENATE						LEG			GOV	GOVERNMENT						GOV			1	071	071	07	2	7.4	10	1	10	-4.01785714285715	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	20251021051500	https://www.el-balad.com/6739334
1269749667	20251021	202510	2025	2025.7973	LEG	LAWMAKER						LEG			JPN	TOKYO	JPN								0	042	042	04	1	1.9	10	1	10	-1.00671140939597	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20251021051500	https://www.brandonsun.com/world/2025/10/20/japans-parliament-elects-sanae-takaichi-as-nations-first-female-prime-minister
1269749668	20251021	202510	2025	2025.7973	LEG	SENATE						LEG			LAB	WORKER						LAB			1	010	010	01	1	0.0	10	1	10	-4.01785714285715	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20251021051500	https://www.el-balad.com/6739334
1269749669	20251021	202510	2025	2025.7973	LEG	SENATOR						LEG			USA	MINNESOTA	USA								0	012	012	01	1	-0.4	7	1	7	-4.01785714285715	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20251021051500	https://www.el-balad.com/6739334
1269749670	20251021	202510	2025	2025.7973	LEG	SENATE						LEG			USA	SOUTH DAKOTA	USA								1	020	020	02	1	3.0	7	1	7	-4.01785714285715	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	20251021051500	https://www.el-balad.com/6739334
1269749671	20251021	202510	2025	2025.7973	LKA	SRI LANKA	LKA								SGP	SINGAPORE	SGP								1	060	060	06	2	6.0	2	1	2	-2.19178082191781	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20251021051500	http://www.lankaenews.com/news/4808/en
1269749672	20251021	202510	2025	2025.7973	LKA	SRI LANKAN	LKA								SGP	SINGAPOREAN	SGP								0	1312	131	13	3	-5.8	2	1	2	-2.19178082191781	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	20251021051500	http://www.lankaenews.com/news/4808/en
1269749673	20251021	202510	2025	2025.7973	LKA	SRI LANKAN	LKA								SGP	SINGAPOREAN	SGP								0	1312	131	13	3	-5.8	2	1	2	-2.19178082191781	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20251021051500	http://www.lankaenews.com/news/4808/en
1269749674	20251021	202510	2025	2025.7973	LKA	SRI LANKA	LKA								SGP	SINGAPOREAN	SGP								0	1711	171	17	4	-9.2	1	1	1	-2.19178082191781	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	20251021051500	http://www.lankaenews.com/news/4808/en
1269749675	20251021	202510	2025	2025.7973	LKA	SRI LANKA	LKA								SGP	SINGAPOREAN	SGP								0	1711	171	17	4	-9.2	1	1	1	-2.19178082191781	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20251021051500	http://www.lankaenews.com/news/4808/en
1269749676	20251021	202510	2025	2025.7973	LKA	SRI LANKAN	LKA								SGP	SINGAPORE	SGP								0	174	174	17	4	-5.0	2	1	2	-2.19178082191781	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	1	Singapore	SN	SN		1.366667	103.8	SN	20251021051500	http://www.lankaenews.com/news/4808/en
1269749677	20251021	202510	2025	2025.7973	LKA	SRI LANKAN	LKA								SGP	SINGAPORE	SGP								0	174	174	17	4	-5.0	2	1	2	-2.19178082191781	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20251021051500	http://www.lankaenews.com/news/4808/en
1269749678	20251021	202510	2025	2025.7973	LKACVL	SRI LANKAN	LKA					CVL			LKA	SRI LANKA	LKA								0	174	174	17	4	-5.0	4	1	4	-2.19178082191781	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	1	Singapore	SN	SN		1.366667	103.8	SN	20251021051500	http://www.lankaenews.com/news/4808/en
1269749679	20251021	202510	2025	2025.7973	LKACVL	SRI LANKA	LKA					CVL			LKA	SRI LANKA	LKA								0	174	174	17	4	-5.0	2	1	2	-2.19178082191781	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	1	Singapore	SN	SN		1.366667	103.8	SN	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	20251021051500	http://www.lankaenews.com/news/4808/en
1269749680	20251021	202510	2025	2025.7973	LKACVL	SRI LANKA	LKA					CVL			SGP	SINGAPORE	SGP								0	1312	131	13	3	-5.8	2	1	2	-2.19178082191781	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	1	Singapore	SN	SN		1.366667	103.8	SN	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	20251021051500	http://www.lankaenews.com/news/4808/en
1269749681	20251021	202510	2025	2025.7973	LKACVL	SRI LANKAN	LKA					CVL			SGP	SINGAPOREAN	SGP								0	1312	131	13	3	-5.8	4	1	4	-2.19178082191781	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20251021051500	http://www.lankaenews.com/news/4808/en
1269749682	20251021	202510	2025	2025.7973	LUX	LUXEMBOURG	LUX								DEU	GERMANY	DEU								1	042	042	04	1	1.9	2	1	2	-3.61757105943152	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20251021051500	https://artdaily.com/news/186594/Berlin-s--Degenerate-Art--sculpture-find-returns-home
1269749683	20251021	202510	2025	2025.7973	LUX	LUXEMBOURG	LUX								DEU	GERMANY	DEU								1	042	042	04	1	1.9	3	1	3	-3.61757105943152	1	Luxembourg	LU	LU		49.75	6.166667	LU	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20251021051500	https://artdaily.com/news/186594/Berlin-s--Degenerate-Art--sculpture-find-returns-home
1269749684	20251021	202510	2025	2025.7973	LVA	LATVIAN	LVA																		0	190	190	19	4	-10.0	8	1	8	-9.4	1	Latvia	LG	LG		57	25	LG	0								1	Latvia	LG	LG		57	25	LG	20251021051500	https://www.yahoo.com/news/articles/latvian-cybercrime-syndicate-busted-scamming-213015332.html
1269749685	20251021	202510	2025	2025.7973	MCOELI	ALBERT	MCO					ELI													1	010	010	01	1	0.0	9	1	9	1.7423055873322	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20251021051500	https://artdaily.com/?date=10/21/2025
1269749686	20251021	202510	2025	2025.7973	MCOELI	ALBERT	MCO					ELI													1	070	070	07	2	7.0	9	1	9	1.7423055873322	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20251021051500	https://artdaily.com/?date=10/21/2025
1269749687	20251021	202510	2025	2025.7973	MCOELI	ALBERT	MCO					ELI													1	120	120	12	3	-4.0	6	1	6	-0.68259385665529	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20251021051500	https://artdaily.com/news/186585/Albert-Oehlen-s-new-paintings-explore-nude-bathers-at-Gagosian-Paris
1269749688	20251021	202510	2025	2025.7973	MCOELI	ALBERT	MCO					ELI			FRA	FRANCE	FRA								1	010	010	01	1	0.0	4	1	4	1.13608072633533	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20251021051500	https://artdaily.com/?date=10/21/2025
1269749689	20251021	202510	2025	2025.7973	MCOELI	ALBERT	MCO					ELI			FRA	FRANCE	FRA								1	070	070	07	2	7.0	4	1	4	1.13608072633533	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20251021051500	https://artdaily.com/?date=10/21/2025
1269749690	20251021	202510	2025	2025.7973	MCOELI	ALBERT	MCO					ELI			FRA	FRANCE	FRA								1	120	120	12	3	-4.0	2	1	2	-0.68259385665529	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20251021051500	https://artdaily.com/news/186585/Albert-Oehlen-s-new-paintings-explore-nude-bathers-at-Gagosian-Paris
1269749691	20251021	202510	2025	2025.7973	MED	WEBSITE						MED													0	051	051	05	1	3.4	10	1	10	-2.37942122186495	2	California, United States	US	USCA		36.17	-119.746	CA	0								2	California, United States	US	USCA		36.17	-119.746	CA	20251021051500	https://www.mondaq.com:443/unitedstates/privacy-protection/1693936/california-privacy-protection-agency-issues-largest-monetary-penalty-to-date
1269749692	20251021	202510	2025	2025.7973	MED	MEDIA						MED													1	084	084	08	2	7.0	10	1	10	5.9059633027523	4	Tequila, Veracruz-Llave, Mexico	MX	MX30	21219	18.7333	-97.0667	-1705257	0								4	Tequila, Veracruz-Llave, Mexico	MX	MX30	21219	18.7333	-97.0667	-1705257	20251021051500	https://www.bizbash.com/experiential-marketing/austin-city-limits-2025-music-festival-featuring-brand-activations-exclusive-events-and-more
1269749693	20251021	202510	2025	2025.7973	MED	WEBSITE						MED													1	0874	087	08	2	10.0	10	1	10	-6.33333333333333	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20251021051500	https://timesofindia.indiatimes.com/technology/tech-news/amazon-web-services-back-online-after-15-hour-global-outage-takes-down-thousands-of-websites/articleshow/124713473.cms
1269749694	20251021	202510	2025	2025.7973	MED	WEBSITE						MED													0	114	114	11	3	-2.0	5	1	5	2.13523131672598	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20251021051500	https://www.miragenews.com/asic-bans-mwl-adviser-wade-spooner-for-8-years-1554543/
1269749695	20251021	202510	2025	2025.7973	MED	MAGAZINE						MED													0	160	160	16	4	-4.0	5	1	5	2.74261603375528	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	0								4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	20251021051500	https://realty.economictimes.indiatimes.com/news/commercial/india-office-absorption-hits-record-high-in-2025-cbre-report/124713617
1269749696	20251021	202510	2025	2025.7973	MED	JOURNALIST						MED			GOV	PRESIDENT						GOV			1	028	028	02	1	4.0	6	1	6	-1.85950413223141	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20251021051500	https://www.news18.com/world/your-mom-did-karoline-leavitt-snaps-at-reporter-over-trump-putin-summit-question-9648839.html
1269749697	20251021	202510	2025	2025.7973	MED	JOURNALIST						MED			GOV	PRESIDENT						GOV			1	036	036	03	1	4.0	2	1	2	-1.85950413223141	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20251021051500	https://www.news18.com/world/your-mom-did-karoline-leavitt-snaps-at-reporter-over-trump-putin-summit-question-9648839.html
1269749698	20251021	202510	2025	2025.7973	MED	JOURNALIST						MED			GOV	PRIME MINISTER						GOV			1	040	040	04	1	1.0	3	1	3	-9.6	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251021051500	https://www.breitbart.com/middle-east/2025/10/20/israel-reject-hamas-excuses-no-one-misplaces-people-they-kidnapped/
1269749699	20251021	202510	2025	2025.7973	MED	JOURNALIST						MED			ISR	ISRAEL	ISR								1	040	040	04	1	1.0	2	1	2	-9.6	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251021051500	https://www.breitbart.com/middle-east/2025/10/20/israel-reject-hamas-excuses-no-one-misplaces-people-they-kidnapped/
1269749700	20251021	202510	2025	2025.7973	MED	JOURNALIST						MED			RUS	RUSSIAN	RUS								1	028	028	02	1	4.0	2	1	2	-1.85950413223141	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20251021051500	https://www.news18.com/world/your-mom-did-karoline-leavitt-snaps-at-reporter-over-trump-putin-summit-question-9648839.html
1269749701	20251021	202510	2025	2025.7973	MED	JOURNALIST						MED			RUSGOV	RUSSIA	RUS					GOV			1	028	028	02	1	4.0	2	1	2	-1.85950413223141	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20251021051500	https://www.news18.com/world/your-mom-did-karoline-leavitt-snaps-at-reporter-over-trump-putin-summit-question-9648839.html
1269749702	20251021	202510	2025	2025.7973	MED	SPOKESMAN						MED			USA	MASSACHUSETTS	USA								0	010	010	01	1	0.0	4	1	4	-1.18152524167562	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20251021051500	https://www.yahoo.com/news/articles/fall-river-fire-departments-gabriel-185904020.html
1269749703	20251021	202510	2025	2025.7973	MED	SPOKESMAN						MED			USAGOV	MASSACHUSETTS	USA					GOV			0	010	010	01	1	0.0	6	1	6	-1.18152524167562	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20251021051500	https://www.yahoo.com/news/articles/fall-river-fire-departments-gabriel-185904020.html
1269749704	20251021	202510	2025	2025.7973	MED	SPOKESMAN						MED			USAMED	THE ASSOCIATED PRESS	USA					MED			1	010	010	01	1	0.0	6	1	6	-7.14285714285714	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20251021051500	https://www.breitbart.com/middle-east/2025/10/20/yemens-houthis-conduct-another-mass-kidnapping-of-u-n-staffers/
1269749705	20251021	202510	2025	2025.7973	MEX	MEXICO	MEX																		0	042	042	04	1	1.9	4	1	4	5.9059633027523	4	Jalisco, Baja California, Mexico	MX	MX02	19586	32.5175	-115.235	-1661292	0								4	Jalisco, Baja California, Mexico	MX	MX02	19586	32.5175	-115.235	-1661292	20251021051500	https://www.bizbash.com/experiential-marketing/austin-city-limits-2025-music-festival-featuring-brand-activations-exclusive-events-and-more
1269749706	20251021	202510	2025	2025.7973	MIL	CORVETTE						MIL													1	042	042	04	1	1.9	1	1	1	0	3	Rogue Valley, Oregon, United States	US	USOR	OR029	42.4401	-122.926	1134808	0								3	Rogue Valley, Oregon, United States	US	USOR		42.4401	-122.926	1134808	20251021051500	https://www.kdrv.com/news/rogue-valley-corvettes-shift-coats-for-kids-campaign-into-high-gear/article_33e2a324-589d-4f65-ae6d-dacf468f8fc2.html
