1274198708	20241114	202411	2024	2024.8603											GOVOPP	GOVERNMENT						GOV	OPP		0	170	170	17	4	-7.0	10	1	10	-2.40073868882733	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20251114144500	https://www.dw.com/en/why-is-india-upping-forces-at-chokepoint-with-bangladesh/a-74745741
1274199329	20251114	202511	2025	2025.8603	GOV	PRIME MINISTER						GOV			LEG	CONGRESS						LEG			1	010	010	01	1	0.0	10	1	10	-2.89389067524115	4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	20251114144500	https://www.news18.com/elections/muslim-league-maoist-pm-modi-predicts-congress-will-split-soon-9708507.html
1274199330	20251114	202511	2025	2025.8603	GOV	ADMINISTRATION						GOV			LEG	LEGISLATURE						LEG			1	043	043	04	1	2.8	2	1	2	-0.256410256410261	4	Belagavi, Karnataka, India	IN	IN19	17769	15.8667	74.5	-2090976	4	Belagavi, Karnataka, India	IN	IN19	17769	15.8667	74.5	-2090976	4	Belagavi, Karnataka, India	IN	IN19	17769	15.8667	74.5	-2090976	20251114144500	https://www.thehindu.com/news/national/karnataka/officials-begin-preparations-for-winter-session-at-suvarna-soudha/article70280430.ece
1274199331	20251114	202511	2025	2025.8603	GOV	GOVERNOR						GOV			LEG	SENATE						LEG			1	043	043	04	1	2.8	5	1	5	0.32467532467533	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20251114144500	https://www.wfsb.com/2025/11/14/housing-bill-passes-senate-heads-governors-desk/
1274199332	20251114	202511	2025	2025.8603	GOV	PRESIDENT						GOV			LEG	LAWMAKER						LEG			0	080	080	08	2	5.0	8	1	8	-3.98633257403189	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20251114144500	https://www.wknofm.org/tn-politics/2025-11-14/tn-politics-shelby-county-mayor-candidates-make-debut-as-crime-remains-at-forefront
1274199333	20251114	202511	2025	2025.8603	GOV	PRIME MINISTER						GOV			LEG	CONGRESS						LEG			1	112	112	11	3	-2.0	2	1	2	1.25	4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	20251114144500	https://www.hindustantimes.com/india-news/muslim-league-maowadi-congress-pm-modi-mocks-congress-for-repeated-poll-defeats-bihar-election-nda-victory-101763129974812.html
1274199334	20251114	202511	2025	2025.8603	GOV	PRIME MINISTER						GOV			LEG	CONGRESS						LEG			1	112	112	11	3	-2.0	8	1	8	1.25	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20251114144500	https://www.hindustantimes.com/india-news/muslim-league-maowadi-congress-pm-modi-mocks-congress-for-repeated-poll-defeats-bihar-election-nda-victory-101763129974812.html
1274199335	20251114	202511	2025	2025.8603	GOV	ADMINISTRATION						GOV			MED	PUBLICATION						MED			0	040	040	04	1	1.0	2	1	2	-3.81303813038131	3	Warren County, Virginia, United States	US	USVA	VA187	38.9334	-78.1831	1674058	3	Warren County, Virginia, United States	US	USVA		38.9334	-78.1831	1674058	3	Warren County, Virginia, United States	US	USVA		38.9334	-78.1831	1674058	20251114144500	https://www.independent.co.uk/news/world/americas/us-politics/paul-ingrassia-gsa-nazi-trump-b2865358.html
1274199336	20251114	202511	2025	2025.8603	GOV	PRESIDENT						GOV			MIL	MILITARY						MIL			1	173	173	17	4	-5.0	3	1	3	5.74162679425837	3	San Antonio, Texas, United States	US	USTX	TX029	29.4241	-98.4936	1380951	3	San Antonio, Texas, United States	US	USTX		29.4241	-98.4936	1380951	3	San Antonio, Texas, United States	US	USTX		29.4241	-98.4936	1380951	20251114144500	https://www.kswo.com/2025/11/14/usaas-honor-through-action-program-pledges-500-million-support-those-who-have-served/
1274199337	20251114	202511	2025	2025.8603	GOV	GOVERNMENT						GOV			MLT	MALTA	MLT								1	020	020	02	1	3.0	4	1	4	-0.18181818181818	4	Gozo, Malta (general), Malta	MT	MT00	19480	36.0494	14.25	-18546	4	Gozo, Malta (general), Malta	MT	MT00	19480	36.0494	14.25	-18546	4	Gozo, Malta (general), Malta	MT	MT00	19480	36.0494	14.25	-18546	20251114144500	https://www.independent.com.mt/articles/2025-11-14/local-news/A-position-without-a-position-PL-says-on-PN-reaction-to-Vision-2050-policy-6736284801
1274199338	20251114	202511	2025	2025.8603	GOV	UNDERSECRETARY						GOV			MYS	MALAYSIA	MYS								1	100	100	10	3	-5.0	2	1	2	-3.07062436028659	1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	20251114144500	https://malaya.com.ph/news/national-news/makabayan-bloc-wants-pbbm-probed-over-zaldy-cos-claims/
1274199339	20251114	202511	2025	2025.8603	GOV	GOVERNMENT						GOV			PAK	PAKISTAN	PAK								1	110	110	11	3	-2.0	2	1	2	-2.40073868882733	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Muhammad Yunus, Sindh, Pakistan	PK	PK05	23686	27.5252	68.5774	6121254	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20251114144500	https://www.dw.com/en/why-is-india-upping-forces-at-chokepoint-with-bangladesh/a-74745741
1274199340	20251114	202511	2025	2025.8603	GOV	SECRETARY OF STATE						GOV			PSE	WEST BANK	PSE								0	012	012	01	1	-0.4	4	2	4	-5.78979811989521	4	Beit Ummar, West Bank (general), West Bank	WE	WE00	18315	31.6233	35.1045	-793840	4	Beit Ummar, West Bank (general), West Bank	WE	WE00	18315	31.6233	35.1045	-793840	4	Beit Ummar, West Bank (general), West Bank	WE	WE00	18315	31.6233	35.1045	-793840	20251114144500	https://www.naroomanewsonline.com.au/story/9112304/bodies-of-15-palestinians-returned-by-israel-to-gaza/
1274199341	20251114	202511	2025	2025.8603	GOV	SECRETARY OF STATE						GOV			PSE	WEST BANK	PSE								0	012	012	01	1	-0.4	12	2	12	-5.78979811989521	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Beit Ummar, West Bank (general), West Bank	WE	WE00	18315	31.6233	35.1045	-793840	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251114144500	https://www.naroomanewsonline.com.au/story/9112304/bodies-of-15-palestinians-returned-by-israel-to-gaza/
1274199342	20251114	202511	2025	2025.8603	GOV	MINISTRY						GOV			PSE	GAZA	PSE								1	071	071	07	2	7.4	3	1	3	-4.94117647058824	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251114144500	https://www.baltictimes.com/estonian_refugee_council_continues_distributing_food_aid_in_gaza_with_the_support_of_the_estonian_ministry_of_foreign_affairs/
1274199343	20251114	202511	2025	2025.8603	GOV	PRIME MINISTER						GOV			RAD	EXTREMIST						RAD			1	051	051	05	1	3.4	2	1	2	1.25	4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	20251114144500	https://www.hindustantimes.com/india-news/muslim-league-maowadi-congress-pm-modi-mocks-congress-for-repeated-poll-defeats-bihar-election-nda-victory-101763129974812.html
1274199344	20251114	202511	2025	2025.8603	GOV	PRIME MINISTER						GOV			RAD	EXTREMIST						RAD			1	051	051	05	1	3.4	8	1	8	1.25	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20251114144500	https://www.hindustantimes.com/india-news/muslim-league-maowadi-congress-pm-modi-mocks-congress-for-repeated-poll-defeats-bihar-election-nda-victory-101763129974812.html
1274199345	20251114	202511	2025	2025.8603	GOV	MINISTRY						GOV			RUS	RUSSIAN	RUS								1	040	040	04	1	1.0	5	1	5	-3.03030303030303	4	Sheskharis, Krasnodarskiy Kray, Russia	RS	RS38	25065	44.7179	37.8418	-3001941	4	Sheskharis, Krasnodarskiy Kray, Russia	RS	RS38	25065	44.7179	37.8418	-3001941	4	Sheskharis, Krasnodarskiy Kray, Russia	RS	RS38	25065	44.7179	37.8418	-3001941	20251114144500	https://astanatimes.com/2025/11/kazakhstans-oil-exports-remain-unaffected-after-drone-attack-on-novorossiysk-terminal/
1274199346	20251114	202511	2025	2025.8603	GOV	MINISTRY						GOV			RUS	RUSSIAN	RUS								1	090	090	09	2	-2.0	3	1	3	-3.03030303030303	4	Sheskharis, Krasnodarskiy Kray, Russia	RS	RS38	25065	44.7179	37.8418	-3001941	4	Sheskharis, Krasnodarskiy Kray, Russia	RS	RS38	25065	44.7179	37.8418	-3001941	4	Sheskharis, Krasnodarskiy Kray, Russia	RS	RS38	25065	44.7179	37.8418	-3001941	20251114144500	https://astanatimes.com/2025/11/kazakhstans-oil-exports-remain-unaffected-after-drone-attack-on-novorossiysk-terminal/
1274199347	20251114	202511	2025	2025.8603	GOV	AMBASSADOR						GOV			UKR	UKRAINE	UKR								1	046	046	04	1	7.0	4	1	4	6.83760683760684	1	United States	US	US		39.828175	-98.5795	US	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20251114144500	https://en.interfax.com.ua/news/general/1120668.html
1274199348	20251114	202511	2025	2025.8603	GOV	GOVERNMENT						GOV			USA	UNITED STATES	USA								1	010	010	01	1	0.0	4	1	4	1.43312101910827	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	20251114144500	https://www.wlox.com/2025/11/14/government-reopens-after-longest-shutdown-what-comes-next/
1274199349	20251114	202511	2025	2025.8603	GOV	GOVERNOR						GOV			USA	UNITED STATES	USA								1	040	040	04	1	1.0	2	1	2	-0.83507306889353	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20251114144500	https://www.keranews.org/education/2025-11-14/texas-committees-first-hearing-college-free-speech-charlie-kirk
1274199350	20251114	202511	2025	2025.8603	GOV	PRESIDENT						GOV			USA	CALIFORNIA	USA								1	045	045	04	1	5.0	10	1	10	1.93861066235864	3	Altadena, California, United States	US	USCA	CA037	34.1897	-118.131	1652662	3	Altadena, California, United States	US	USCA	CA037	34.1897	-118.131	1652662	3	Altadena, California, United States	US	USCA	CA037	34.1897	-118.131	1652662	20251114144500	https://www.latimes.com/business/story/2025-11-14/homebuilders-launch-portal-to-streamline-fire-rebuilds
1274199351	20251114	202511	2025	2025.8603	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								1	051	051	05	1	3.4	2	1	2	-1.15702479338843	3	University Of Mississippi, Mississippi, United States	US	USMS	MS071	34.3668	-89.5354	711542	3	University Of Mississippi, Mississippi, United States	US	USMS		34.3668	-89.5354	711542	3	University Of Mississippi, Mississippi, United States	US	USMS		34.3668	-89.5354	711542	20251114144500	https://www.thehollywoodgossip.com/2025/11/is-erika-kirk-suing-whoopi-goldberg-over-joke-about-jd-vance-hug-the-rumor-and-the-truth/
1274199352	20251114	202511	2025	2025.8603	GOV	GOVERNMENT						GOV			USA	WASHINGTON	USA								1	061	061	06	2	6.4	10	1	10	4.35779816513762	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20251114144500	https://finance.yahoo.com/news/gold-backed-stablecoins-hit-market-120832766.html
1274199353	20251114	202511	2025	2025.8603	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								1	1043	104	10	3	-5.0	1	1	1	0	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20251114144500	https://www.benzinga.com/news/politics/25/11/48862662/dhs-awards-10000-bonuses-to-tsa-officers-for-exemplary-service-during-shutdown
1274199354	20251114	202511	2025	2025.8603	GOV	GOVERNOR						GOV			USA	UTAH	USA								1	190	190	19	4	-10.0	2	1	2	-0.83507306889353	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20251114144500	https://www.keranews.org/education/2025-11-14/texas-committees-first-hearing-college-free-speech-charlie-kirk
1274199355	20251114	202511	2025	2025.8603	GOV	PRESIDENT						GOV			USALEG	THE US	USA					LEG			1	0874	087	08	2	10.0	10	1	10	-1.69851380042463	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20251114144500	https://www.sanews.gov.za/south-africa/g20-leaders-summit-will-go-despite-absences-president-ramaphosa
1274199356	20251114	202511	2025	2025.8603	GOVEDU	MINIST OF EDUCATION						GOV	EDU		CYM	CAYMAN ISLAND	CYM								1	190	190	19	4	-10.0	4	1	4	5.10046367851622	4	Cayman, , Cayman Islands	CJ	CJ00		19.5	-80.6667	-1187406	4	Cayman, , Cayman Islands	CJ	CJ00		19.5	-80.6667	-1187406	4	Cayman, , Cayman Islands	CJ	CJ00		19.5	-80.6667	-1187406	20251114144500	https://www.radiocayman.gov.ky/news/stem-racing-reaches-cayman-brac
1274199357	20251114	202511	2025	2025.8603	GOVEDU	MINIST OF EDUCATION						GOV	EDU		EDU	SCHOOL						EDU			1	190	190	19	4	-10.0	1	1	1	5.10046367851622	4	Cayman, , Cayman Islands	CJ	CJ00		19.5	-80.6667	-1187406	4	Cayman, , Cayman Islands	CJ	CJ00		19.5	-80.6667	-1187406	4	Cayman, , Cayman Islands	CJ	CJ00		19.5	-80.6667	-1187406	20251114144500	https://www.radiocayman.gov.ky/news/stem-racing-reaches-cayman-brac
1274199358	20251114	202511	2025	2025.8603	GOVMIL	DEFENSE MINIST						GOV	MIL												1	010	010	01	1	0.0	16	1	16	1.78571428571428	4	Evros, Perifereia Anatolikis Makedonias kai Thrakis, Greece	GR	GR53	16676	41.1806	26.1675	-817140	0								4	Evros, Perifereia Anatolikis Makedonias kai Thrakis, Greece	GR	GR53	16676	41.1806	26.1675	-817140	20251114144500	https://athens-times.com/dendias-enthusiastic-over-aisios-oionos-25-exercise-first-large-scale-drone-use-weve-entered-a-new-era/
1274199359	20251114	202511	2025	2025.8603	GOVMIL	DEFENSE MINIST						GOV	MIL		GRC	GREECE	GRC								1	150	150	15	4	-7.2	4	1	4	0	4	Evros, Perifereia Anatolikis Makedonias kai Thrakis, Greece	GR	GR53	16676	41.1806	26.1675	-817140	4	Evros, Perifereia Anatolikis Makedonias kai Thrakis, Greece	GR	GR53	16676	41.1806	26.1675	-817140	4	Evros, Perifereia Anatolikis Makedonias kai Thrakis, Greece	GR	GR53	16676	41.1806	26.1675	-817140	20251114144500	https://athens-times.com/dendias-enthusiastic-after-aisios-oionos-25-drill-first-large-scale-drone-use-marks-new-era/
1274199360	20251114	202511	2025	2025.8603	GOVMIL	DEFENCE MINIST						GOV	MIL		IND	BIHAR	IND								1	051	051	05	1	3.4	2	1	2	1.04529616724739	4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	20251114144500	https://www.hindustantimes.com/india-news/pm-modis-secret-my-formula-after-nda-decimates-mahagatbandhan-in-bihar-101763126848545.html
1274199361	20251114	202511	2025	2025.8603	GOVMIL	DEFENCE MINIST						GOV	MIL		INDLEG	BIHAR	IND					LEG			1	051	051	05	1	3.4	1	1	1	1.04529616724739	4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	20251114144500	https://www.hindustantimes.com/india-news/pm-modis-secret-my-formula-after-nda-decimates-mahagatbandhan-in-bihar-101763126848545.html
1274199362	20251114	202511	2025	2025.8603	GOVMIL	DEFENCE MINIST						GOV	MIL		LEG	STATE ASSEMBLY						LEG			1	051	051	05	1	3.4	2	1	2	1.04529616724739	4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	20251114144500	https://www.hindustantimes.com/india-news/pm-modis-secret-my-formula-after-nda-decimates-mahagatbandhan-in-bihar-101763126848545.html
1274199363	20251114	202511	2025	2025.8603	GOVMIL	DEFENSE MINIST						GOV	MIL		MIL	MILITARY						MIL			1	150	150	15	4	-7.2	12	1	12	2.38095238095238	4	Evros, Perifereia Anatolikis Makedonias kai Thrakis, Greece	GR	GR53	16676	41.1806	26.1675	-817140	4	Evros, Perifereia Anatolikis Makedonias kai Thrakis, Greece	GR	GR53	16676	41.1806	26.1675	-817140	4	Evros, Perifereia Anatolikis Makedonias kai Thrakis, Greece	GR	GR53	16676	41.1806	26.1675	-817140	20251114144500	https://athens-times.com/dendias-enthusiastic-over-aisios-oionos-25-exercise-first-large-scale-drone-use-weve-entered-a-new-era/
1274199364	20251114	202511	2025	2025.8603	GRC	ATTICA	GRC																		1	070	070	07	2	7.0	5	1	5	-8.9041095890411	0								0								0								20251114144500	https://athens-times.com/mornos-reservoir-sends-sos-loses-additional-200000-square-meters-in-15-days/
1274199365	20251114	202511	2025	2025.8603	GRC	GREEK	GRC																		1	070	070	07	2	7.0	7	1	7	9.05218317358891	1	Greece	GR	GR		39	22	GR	0								1	Greece	GR	GR		39	22	GR	20251114144500	https://names.newkerala.com/meaning/lynceus.html
1274199366	20251114	202511	2025	2025.8603	GRC	ATHENS	GRC								GOV	SECRETARY OF STATE						GOV			1	042	042	04	1	1.9	3	1	3	4.74137931034483	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20251114144500	https://athens-times.com/kimberly-gilfoil-greek-u-s-ties-on-trajectory-of-takeoff-rubio-visit-to-athens-announced/
1274199367	20251114	202511	2025	2025.8603	GRC	GREECE	GRC								GOVMIL	DEFENSE MINIST						GOV	MIL		1	010	010	01	1	0.0	4	1	4	4.76190476190476	4	Evros, Perifereia Anatolikis Makedonias kai Thrakis, Greece	GR	GR53	16676	41.1806	26.1675	-817140	4	Evros, Perifereia Anatolikis Makedonias kai Thrakis, Greece	GR	GR53	16676	41.1806	26.1675	-817140	4	Evros, Perifereia Anatolikis Makedonias kai Thrakis, Greece	GR	GR53	16676	41.1806	26.1675	-817140	20251114144500	https://athens-times.com/dendias-enthusiastic-over-aisios-oionos-25-exercise-first-large-scale-drone-use-weve-entered-a-new-era/
1274199368	20251114	202511	2025	2025.8603	GRC	GREECE	GRC								MIL	MILITARY						MIL			1	150	150	15	4	-7.2	4	1	4	4.76190476190476	4	Evros, Perifereia Anatolikis Makedonias kai Thrakis, Greece	GR	GR53	16676	41.1806	26.1675	-817140	4	Evros, Perifereia Anatolikis Makedonias kai Thrakis, Greece	GR	GR53	16676	41.1806	26.1675	-817140	4	Evros, Perifereia Anatolikis Makedonias kai Thrakis, Greece	GR	GR53	16676	41.1806	26.1675	-817140	20251114144500	https://athens-times.com/dendias-enthusiastic-over-aisios-oionos-25-exercise-first-large-scale-drone-use-weve-entered-a-new-era/
1274199369	20251114	202511	2025	2025.8603	GRC	RHODES	GRC								REL	BISHOP									1	173	173	17	4	-5.0	10	1	10	-7.18232044198895	0								0								0								20251114144500	https://athens-times.com/anna-florinioti-reveals-how-fake-priest-gave-communion-to-her-dying-brother/
1274199370	20251114	202511	2025	2025.8603	GUYEDU	GEORGETOWN	GUY					EDU			EDU	SCHOLAR						EDU			0	173	173	17	4	-5.0	4	1	4	-2.87648054145516	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251114144500	https://www.middleeasteye.net/news/british-journalist-sami-hamdi-reunited-family-after-release-ice-detention
1274199371	20251114	202511	2025	2025.8603	HIN	HINDU				HIN					CVL	VILLAGE						CVL			0	042	042	04	1	1.9	5	1	5	-5.54272517321016	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	20251114144500	https://www.christianitytoday.com/2025/11/hindu-nationalists-missionaries-jammu-kashmir-attack/
1274199372	20251114	202511	2025	2025.8603	HIN	HINDU				HIN					HINCVL	HINDU				HIN		CVL			1	112	112	11	3	-2.0	4	1	4	-5.54272517321016	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	20251114144500	https://www.christianitytoday.com/2025/11/hindu-nationalists-missionaries-jammu-kashmir-attack/
1274199373	20251114	202511	2025	2025.8603	HIN	HINDU				HIN					HINCVL	HINDU				HIN		CVL			1	112	112	11	3	-2.0	6	1	6	-5.54272517321016	4	Palal, Jammu and Kashmir, India	IN	IN12	72850	32.9462	74.4099	6205441	4	Palal, Jammu and Kashmir, India	IN	IN12	72850	32.9462	74.4099	6205441	4	Palal, Jammu and Kashmir, India	IN	IN12	72850	32.9462	74.4099	6205441	20251114144500	https://www.christianitytoday.com/2025/11/hindu-nationalists-missionaries-jammu-kashmir-attack/
1274199374	20251114	202511	2025	2025.8603	HIN	HINDU				HIN					JUD	HIGH COURT						JUD			1	030	030	03	1	4.0	2	1	2	-3.33333333333333	4	Mylapore, Tamil Nadu, India	IN	IN25	70251	13.0292	80.2708	-2105249	4	Madras, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	4	Mylapore, Tamil Nadu, India	IN	IN25	70251	13.0292	80.2708	-2105249	20251114144500	https://www.thehindu.com/newsletter/tamil-nadu-today/here-are-the-big-stories-from-tamil-nadu-today/article70280530.ece
