1262035094	20240909	202409	2024	2024.6822	AFR	AFRICA	AFR								ETH	ADDIS ABABA	ETH								1	046	046	04	1	7.0	2	1	2	0.495867768595041	1	Egypt	EG	EG		27	30	EG	4	Addis Ababa, (ET10), Ethiopia	ET	ET10	47692	9.03333	38.7	-603097	1	Egypt	EG	EG		27	30	EG	20250909024500	https://www.newsghana.com.gh/african-leaders-demand-climate-justice-at-addis-summit/
1262035740	20250909	202509	2025	2025.6822	JPNGOV	JAPANESE	JPN					GOV													1	080	080	08	2	5.0	6	1	6	-1.61290322580646	1	Japan	JA	JA		36	138	JA	0								1	Japan	JA	JA		36	138	JA	20250909024500	https://economictimes.indiatimes.com/markets/bonds/japanese-bonds-rally-as-yields-near-historic-highs-lure-buyers/articleshow/123776452.cms
1262035741	20250909	202509	2025	2025.6822	JUD	ATTORNEY						JUD													0	020	020	02	1	3.0	6	1	6	-7.02576112412178	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	0								3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20250909024500	https://www.houstonpublicmedia.org/articles/news/health-science/healthcare/2025/09/08/530298/houston-area-midwife-facing-15-count-indictment-over-abortion-accusations/
1262035742	20250909	202509	2025	2025.6822	JUD	JUDGE						JUD													0	020	020	02	1	3.0	10	1	10	-2.11180124223602	3	Milwaukee County, Wisconsin, United States	US	USWI	WI079	43.0006	-87.9668	1581100	0								3	Milwaukee County, Wisconsin, United States	US	USWI		43.0006	-87.9668	1581100	20250909024500	https://www.wpr.org/news/wisconsin-supreme-court-when-judges-order-meds
1262035743	20250909	202509	2025	2025.6822	JUD	TRIBUNAL						JUD													0	020	020	02	1	3.0	10	1	10	-1.55159038013964	1	Australia	AS	AS		-25	135	AS	0								1	Australia	AS	AS		-25	135	AS	20250909024500	https://www.jdsupra.com/legalnews/australia-scraping-the-barrel-when-data-8518855/
1262035744	20250909	202509	2025	2025.6822	JUD	MAGISTRATE						JUD													0	036	036	03	1	4.0	40	1	10	-8.57605177993528	0								0								0								20250909024500	https://www.miragenews.com/ongoing-surge-response-arrests-at-townsville-1529543/
1262035745	20250909	202509	2025	2025.6822	JUD	CIRCUIT COURT OF APPEALS						JUD													0	040	040	04	1	1.0	3	1	3	-4.57209847596718	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20250909024500	https://www.jdsupra.com/legalnews/appeals-court-limits-title-vii-1537669/
1262035746	20250909	202509	2025	2025.6822	JUD	CIRCUIT COURT OF APPEALS						JUD													0	040	040	04	1	1.0	1	1	1	-4.57209847596718	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20250909024500	https://www.jdsupra.com/legalnews/appeals-court-limits-title-vii-1537669/
1262035747	20250909	202509	2025	2025.6822	JUD	CIRCUIT COURT OF APPEALS						JUD													0	040	040	04	1	1.0	1	1	1	-4.57209847596718	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	0								2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20250909024500	https://www.jdsupra.com/legalnews/appeals-court-limits-title-vii-1537669/
1262035748	20250909	202509	2025	2025.6822	JUD	JUDGE						JUD													0	042	042	04	1	1.9	3	1	3	-4.0453074433657	3	San Diego, California, United States	US	USCA	CA073	32.7153	-117.157	1661377	0								3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20250909024500	https://www.cbs8.com/article/news/local/owner-of-san-diego-based-porn-website-sentenced-to-27-years/509-90be9cac-3fd2-43a2-8a8a-f5b4a67de9d5
1262035749	20250909	202509	2025	2025.6822	JUD	PROSECUTOR						JUD													0	050	050	05	1	3.5	12	2	12	-11.1324649791103	4	Moore Park, Queensland, Australia	AS	AS04	154684	-24.7155	152.276	11430539	0								4	Moore Park, Queensland, Australia	AS	AS04	154684	-24.7155	152.276	11430539	20250909024500	https://www.goulburnpost.com.au/story/9061175/night-stalker-serial-rapist-accused-ready-to-plead/
1262035750	20250909	202509	2025	2025.6822	JUD	JUDGE						JUD													0	051	051	05	1	3.4	6	1	6	-4.0453074433657	3	San Diego, California, United States	US	USCA	CA073	32.7153	-117.157	1661377	0								3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20250909024500	https://www.cbs8.com/article/news/local/owner-of-san-diego-based-porn-website-sentenced-to-27-years/509-90be9cac-3fd2-43a2-8a8a-f5b4a67de9d5
1262035751	20250909	202509	2025	2025.6822	JUD	CIRCUIT COURT OF APPEALS						JUD													0	051	051	05	1	3.4	6	1	6	-4.57209847596718	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20250909024500	https://www.jdsupra.com/legalnews/appeals-court-limits-title-vii-1537669/
1262035752	20250909	202509	2025	2025.6822	JUD	CIRCUIT COURT OF APPEALS						JUD													0	051	051	05	1	3.4	2	1	2	-4.57209847596718	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20250909024500	https://www.jdsupra.com/legalnews/appeals-court-limits-title-vii-1537669/
1262035753	20250909	202509	2025	2025.6822	JUD	CIRCUIT COURT OF APPEALS						JUD													0	051	051	05	1	3.4	2	1	2	-4.57209847596718	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	0								2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20250909024500	https://www.jdsupra.com/legalnews/appeals-court-limits-title-vii-1537669/
1262035754	20250909	202509	2025	2025.6822	JUD	DISTRICT COURT						JUD													0	051	051	05	1	3.4	20	1	10	-3.14615690959777	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250909024500	https://newswithviews.com/access-to-porn/
1262035755	20250909	202509	2025	2025.6822	JUD	DEFENSE ATTORNEY						JUD													0	080	080	08	2	5.0	6	1	6	-7.34157650695518	3	San Diego, California, United States	US	USCA	CA073	32.7153	-117.157	1661377	0								3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20250909024500	https://timesofsandiego.com/crime/2025/09/08/girlsdoporn-com-owner-gets-27-years-sex-trafficking-conspiracy/
1262035756	20250909	202509	2025	2025.6822	JUD	SUPREME COURT						JUD													1	081	081	08	2	5.0	8	1	8	-2.96296296296296	3	Los Angeles, California, United States	US	USCA	CA037	34.0522	-118.244	1662328	0								3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20250909024500	https://www.lowellsun.com/2025/09/08/supreme-court-lifts-restrictions-immigration-stops/
1262035757	20250909	202509	2025	2025.6822	JUD	JUDGE						JUD													1	110	110	11	3	-2.0	10	1	10	-6.72645739910314	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	0								2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20250909024500	https://www.yahoo.com/news/articles/judge-dismisses-lawsuit-between-c-010022525.html
1262035758	20250909	202509	2025	2025.6822	JUD	HIGH COURT						JUD													0	120	120	12	3	-4.0	5	1	5	-11.7533718689788	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20250909024500	https://www.tribuneindia.com/news/delhi/delhi-riots-activist-gulfisha-moves-sc-against-bail-rejection/
1262035759	20250909	202509	2025	2025.6822	JUD	DISTRICT COURT						JUD													0	120	120	12	3	-4.0	10	1	10	-3.14615690959777	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250909024500	https://newswithviews.com/access-to-porn/
1262035760	20250909	202509	2025	2025.6822	JUD	COURT OF APPEALS						JUD													1	173	173	17	4	-5.0	6	1	6	-10.8585858585859	3	New Chapel, Indiana, United States	US	USIN	IN019	38.354	-85.6908	440033	0								3	New Chapel, Indiana, United States	US	USIN		38.354	-85.6908	440033	20250909024500	https://www.wlky.com/article/trial-former-councilman-charged-jamey-noel-case-moving-forward/66018187
1262035761	20250909	202509	2025	2025.6822	JUD	COURT OF APPEALS						JUD													1	173	173	17	4	-5.0	8	1	8	-10.8585858585859	3	Clark County, Indiana, United States	US	USIN	IN019	38.4834	-85.7614	450340	0								3	Clark County, Indiana, United States	US	USIN		38.4834	-85.7614	450340	20250909024500	https://www.wlky.com/article/trial-former-councilman-charged-jamey-noel-case-moving-forward/66018187
1262035762	20250909	202509	2025	2025.6822	JUD	DISTRICT COURT						JUD													1	173	173	17	4	-5.0	10	1	10	-7.60368663594471	1	Afghanistan	AF	AF		33	66	AF	0								1	Afghanistan	AF	AF		33	66	AF	20250909024500	https://www.yahoo.com/news/articles/federal-trial-9-spokane-ice-020500604.html
1262035763	20250909	202509	2025	2025.6822	JUD	COURT OF APPEALS						JUD													1	173	173	17	4	-5.0	2	1	2	-10.8585858585859	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	0								3	New Chapel, Indiana, United States	US	USIN		38.354	-85.6908	440033	20250909024500	https://www.wlky.com/article/trial-former-councilman-charged-jamey-noel-case-moving-forward/66018187
1262035764	20250909	202509	2025	2025.6822	JUD	COURT OF APPEALS						JUD													1	173	173	17	4	-5.0	2	1	2	-10.8585858585859	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	0								3	Clark County, Indiana, United States	US	USIN		38.4834	-85.7614	450340	20250909024500	https://www.wlky.com/article/trial-former-councilman-charged-jamey-noel-case-moving-forward/66018187
1262035765	20250909	202509	2025	2025.6822	JUD	COURT OF APPEALS						JUD													1	173	173	17	4	-5.0	2	1	2	-10.8585858585859	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	0								2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20250909024500	https://www.wlky.com/article/trial-former-councilman-charged-jamey-noel-case-moving-forward/66018187
1262035766	20250909	202509	2025	2025.6822	JUD	SUPREME COURT						JUD													1	190	190	19	4	-10.0	10	1	10	-4.12903225806451	2	California, United States	US	USCA		36.17	-119.746	CA	0								2	California, United States	US	USCA		36.17	-119.746	CA	20250909024500	https://timesofsandiego.com/politics/2025/09/08/scotus-immigration-raids-what-we-know/
1262035767	20250909	202509	2025	2025.6822	JUD	PROSECUTOR						JUD			AUS	AUSTRALIA	AUS								0	050	050	05	1	3.5	8	2	8	-11.1324649791103	4	Moore Park, Queensland, Australia	AS	AS04	154684	-24.7155	152.276	11430539	4	Moore Park, Queensland, Australia	AS	AS04	154684	-24.7155	152.276	11430539	4	Moore Park, Queensland, Australia	AS	AS04	154684	-24.7155	152.276	11430539	20250909024500	https://www.goulburnpost.com.au/story/9061175/night-stalker-serial-rapist-accused-ready-to-plead/
1262035768	20250909	202509	2025	2025.6822	JUD	CONSTITUTIONAL COUNCIL						JUD			CVL	ELECTOR						CVL			0	020	020	02	1	3.0	10	1	10	-3.71389270976616	1	Cote D'ivoire	IV	IV		8	-5	IV	1	Cote D'ivoire	IV	IV		8	-5	IV	1	Cote D'ivoire	IV	IV		8	-5	IV	20250909024500	https://dailytrust.com/ivory-coast-bars-top-opposition-leaders-from-contesting-presidential-election/
1262035769	20250909	202509	2025	2025.6822	JUD	SUPREME COURT						JUD			GOV	ADMINISTRATION						GOV			0	051	051	05	1	3.4	15	1	10	-4.12903225806451	3	Los Angeles, California, United States	US	USCA	CA037	34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20250909024500	https://timesofsandiego.com/politics/2025/09/08/scotus-immigration-raids-what-we-know/
1262035770	20250909	202509	2025	2025.6822	JUD	ATTORNEY						JUD			USA	UNITED STATES	USA								1	020	020	02	1	3.0	2	1	2	-12.1621621621622	3	El Paso, Texas, United States	US	USTX	TX141	31.7587	-106.487	1380946	3	El Paso, Texas, United States	US	USTX		31.7587	-106.487	1380946	3	El Paso, Texas, United States	US	USTX		31.7587	-106.487	1380946	20250909024500	https://kvia.com/news/abc-7-alert-center/2025/09/06/associate-professor-government-watchdog-max-grossman-arrested/
1262035771	20250909	202509	2025	2025.6822	JUD	JUDGE						JUD			USA	UNITED STATES	USA								0	043	043	04	1	2.8	2	1	2	-4.0453074433657	3	San Diego, California, United States	US	USCA	CA073	32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20250909024500	https://www.cbs8.com/article/news/local/owner-of-san-diego-based-porn-website-sentenced-to-27-years/509-90be9cac-3fd2-43a2-8a8a-f5b4a67de9d5
1262035772	20250909	202509	2025	2025.6822	JUD	JUDGE						JUD			USA	UNITED STATES	USA								0	051	051	05	1	3.4	2	1	2	-4.0453074433657	3	San Diego, California, United States	US	USCA	CA073	32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20250909024500	https://www.cbs8.com/article/news/local/owner-of-san-diego-based-porn-website-sentenced-to-27-years/509-90be9cac-3fd2-43a2-8a8a-f5b4a67de9d5
1262035773	20250909	202509	2025	2025.6822	JUD	DEFENSE ATTORNEY						JUD			USA	UNITED STATES	USA								0	080	080	08	2	5.0	2	1	2	-7.34157650695518	3	San Diego, California, United States	US	USCA	CA073	32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20250909024500	https://timesofsandiego.com/crime/2025/09/08/girlsdoporn-com-owner-gets-27-years-sex-trafficking-conspiracy/
1262035774	20250909	202509	2025	2025.6822	JUD	SUPREME COURT						JUD			USA	LOS ANGELES	USA								1	080	080	08	2	5.0	2	1	2	-2.96296296296296	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250909024500	https://www.lowellsun.com/2025/09/08/supreme-court-lifts-restrictions-immigration-stops/
1262035775	20250909	202509	2025	2025.6822	JUD	FEDERAL JUDGE						JUD			USA	SOUTH CAROLINA	USA								1	110	110	11	3	-2.0	5	1	5	-6.72645739910314	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20250909024500	https://www.yahoo.com/news/articles/judge-dismisses-lawsuit-between-c-010022525.html
1262035776	20250909	202509	2025	2025.6822	JUD	APPEALS COURT						JUD			USA	MILWAUKEE	USA								0	173	173	17	4	-5.0	2	1	2	-2.11180124223602	3	Milwaukee County, Wisconsin, United States	US	USWI	WI079	43.0006	-87.9668	1581100	3	Milwaukee County, Wisconsin, United States	US	USWI		43.0006	-87.9668	1581100	3	Milwaukee County, Wisconsin, United States	US	USWI		43.0006	-87.9668	1581100	20250909024500	https://www.wpr.org/news/wisconsin-supreme-court-when-judges-order-meds
1262035777	20250909	202509	2025	2025.6822	JUD	FEDERAL JUDGE						JUD			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	4	1	4	-4.0453074433657	3	San Diego, California, United States	US	USCA	CA073	32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20250909024500	https://www.cbs8.com/article/news/local/owner-of-san-diego-based-porn-website-sentenced-to-27-years/509-90be9cac-3fd2-43a2-8a8a-f5b4a67de9d5
1262035778	20250909	202509	2025	2025.6822	JUD	JUDGE						JUD			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	2	1	2	-7.34157650695518	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20250909024500	https://timesofsandiego.com/crime/2025/09/08/girlsdoporn-com-owner-gets-27-years-sex-trafficking-conspiracy/
1262035779	20250909	202509	2025	2025.6822	JUD	PROSECUTOR						JUD			USA	INDIANA	USA								1	193	193	19	4	-10.0	10	1	10	-6.47482014388489	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20250909024500	https://magicvalley.com/news/local/crime-courts/article_2f9af426-2e93-4c53-b301-2f9755b0b45e.html
1262035780	20250909	202509	2025	2025.6822	JUDJUD	HIGH COURT						JUD	JUD		GOV	GOVERNMENT						GOV			0	110	110	11	3	-2.0	5	1	5	-2.10526315789474	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20250909024500	https://economictimes.indiatimes.com/news/international/us/new-banksy-mural-of-judge-beating-a-protester-outside-london-court-covered-up-by-court-staff-elon-musk-reacts-amid-outrage/articleshow/123776519.cms
1262035781	20250909	202509	2025	2025.6822	KHM	CAMBODIA	KHM								CVL	CONSTITUENT						CVL			0	051	051	05	1	3.4	2	1	2	-3.19680319680319	1	Cambodia	CB	CB		13	105	CB	1	Cambodia	CB	CB		13	105	CB	1	Cambodia	CB	CB		13	105	CB	20250909024500	https://www.lowellsun.com/2025/09/08/federal-agents-in-lowell-spark-concerns-about-voter-intimidation/
1262035782	20250909	202509	2025	2025.6822	KWT	KUWAIT	KWT								MNCUSA	BLACKROCK	USA					MNC			1	042	042	04	1	1.9	2	1	2	0	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20250909024500	https://www.dealstreetasia.com/stories/blackrock-to-open-kuwait-office-455513
1262035783	20250909	202509	2025	2025.6822	KWT	KUWAIT	KWT								MNCUSA	BLACKROCK	USA					MNC			1	042	042	04	1	1.9	2	1	2	0	1	Kuwait	KU	KU		29.5	47.75	KU	1	Kuwait	KU	KU		29.5	47.75	KU	1	Kuwait	KU	KU		29.5	47.75	KU	20250909024500	https://www.dealstreetasia.com/stories/blackrock-to-open-kuwait-office-455513
1262035784	20250909	202509	2025	2025.6822	LAB	EMPLOYEE						LAB													0	010	010	01	1	0.0	6	1	6	-10.9640831758034	2	Utah, United States	US	USUT		40.1135	-111.854	UT	0								2	Utah, United States	US	USUT		40.1135	-111.854	UT	20250909024500	https://www.yahoo.com/news/articles/clinton-man-charged-rape-allegedly-004939743.html
1262035785	20250909	202509	2025	2025.6822	LAB	WORKER						LAB													0	0353	035	03	1	7.0	10	1	10	-4.0453074433657	3	San Diego, California, United States	US	USCA	CA073	32.7153	-117.157	1661377	0								3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20250909024500	https://www.cbs8.com/article/news/local/owner-of-san-diego-based-porn-website-sentenced-to-27-years/509-90be9cac-3fd2-43a2-8a8a-f5b4a67de9d5
1262035786	20250909	202509	2025	2025.6822	LAB	WORKER						LAB													1	046	046	04	1	7.0	10	1	10	-5.0977653631285	4	Turtle Island, Queensland, Australia	AS	AS04	40202	-16.4917	139.805	-1595428	0								4	Turtle Island, Queensland, Australia	AS	AS04	40202	-16.4917	139.805	-1595428	20250909024500	https://www.workers.org/2025/09/87778/
1262035787	20250909	202509	2025	2025.6822	LAB	EMPLOYEE						LAB													0	180	180	18	4	-9.0	10	1	10	-10.9640831758034	2	Utah, United States	US	USUT		40.1135	-111.854	UT	0								2	Utah, United States	US	USUT		40.1135	-111.854	UT	20250909024500	https://www.yahoo.com/news/articles/clinton-man-charged-rape-allegedly-004939743.html
1262035788	20250909	202509	2025	2025.6822	LAB	EMPLOYEE						LAB			COP	POLICE						COP			0	010	010	01	1	0.0	10	1	10	-10.9640831758034	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20250909024500	https://www.yahoo.com/news/articles/clinton-man-charged-rape-allegedly-004939743.html
1262035789	20250909	202509	2025	2025.6822	LAB	WORKER						LAB			CRM	DEALER						CRM			0	060	060	06	2	6.0	10	1	10	-4.0453074433657	3	San Diego, California, United States	US	USCA	CA073	32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20250909024500	https://www.cbs8.com/article/news/local/owner-of-san-diego-based-porn-website-sentenced-to-27-years/509-90be9cac-3fd2-43a2-8a8a-f5b4a67de9d5
1262035790	20250909	202509	2025	2025.6822	LAB	WORKER						LAB			CRM	DEALER						CRM			0	193	193	19	4	-10.0	10	1	10	-4.0453074433657	3	San Diego, California, United States	US	USCA	CA073	32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20250909024500	https://www.cbs8.com/article/news/local/owner-of-san-diego-based-porn-website-sentenced-to-27-years/509-90be9cac-3fd2-43a2-8a8a-f5b4a67de9d5
1262035791	20250909	202509	2025	2025.6822	LAB	EMPLOYEE						LAB			USA	UNITED STATES	USA								0	010	010	01	1	0.0	4	1	4	-10.9640831758034	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20250909024500	https://www.yahoo.com/news/articles/clinton-man-charged-rape-allegedly-004939743.html
1262035792	20250909	202509	2025	2025.6822	LAB	WORKER						LAB			USA	UNITED STATES	USA								0	111	111	11	3	-2.0	4	1	4	-4.0453074433657	3	San Diego, California, United States	US	USCA	CA073	32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20250909024500	https://www.cbs8.com/article/news/local/owner-of-san-diego-based-porn-website-sentenced-to-27-years/509-90be9cac-3fd2-43a2-8a8a-f5b4a67de9d5
