1261114025	20240903	202409	2024	2024.6658	CANGOVEDU	ONTARIO	CAN					GOV	EDU		CAN	ONTARIO	CAN								1	020	020	02	1	3.0	10	1	10	-2.85374554102259	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20250903163000	https://www.intelligencer.ca:443/news/local-news/school-trustees-essential/wcm/0046049b-5dda-4c25-b1a8-fb09d2ca2b77
1261115230	20250903	202509	2025	2025.6658	IND	DELHI	IND								LEG	PARLIAMENT						LEG			1	080	080	08	2	5.0	2	1	2	-2.52365930599369	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20250903163000	https://www.newsx.com/india/afghanistan-pakistan-and-bangladesh-minorities-who-came-to-india-till-2024-to-avail-this-benefit-check-details-57474/
1261115231	20250903	202509	2025	2025.6658	IND	DELHI	IND								LEG	PARLIAMENT						LEG			1	141	141	14	3	-6.5	6	1	6	-2.52365930599369	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20250903163000	https://www.newsx.com/india/afghanistan-pakistan-and-bangladesh-minorities-who-came-to-india-till-2024-to-avail-this-benefit-check-details-57474/
1261115232	20250903	202509	2025	2025.6658	IND	NEW DELHI	IND								USA	THE US	USA								1	020	020	02	1	3.0	3	1	3	-2.02898550724637	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20250903163000	https://www.freepressjournal.in/world/india-kills-us-with-tariffs-donald-trump-reiterated-tariff-charge-against-new-delhi-says-not-going-to-take-advantage-of-us-anymore
1261115233	20250903	202509	2025	2025.6658	IND	NEW DELHI	IND								USA	THE US	USA								1	020	020	02	1	3.0	1	1	1	-2.02898550724637	1	Russia	RS	RS		60	100	RS	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20250903163000	https://www.freepressjournal.in/world/india-kills-us-with-tariffs-donald-trump-reiterated-tariff-charge-against-new-delhi-says-not-going-to-take-advantage-of-us-anymore
1261115234	20250903	202509	2025	2025.6658	INDAGR	MAHARASHTRA	IND					AGR			IND	RAJASTHAN	IND								1	080	080	08	2	5.0	1	1	1	-1.08991825613079	5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	20250903163000	https://www.freshplaza.com/north-america/article/9760949/india-s-onion-exports-revive-after-policy-induced-slump/
1261115235	20250903	202509	2025	2025.6658	INDAGR	MAHARASHTRA	IND					AGR			IND	RAJASTHAN	IND								1	080	080	08	2	5.0	1	1	1	-1.08991825613079	1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	1	Sri Lanka	CE	CE		7	81	CE	20250903163000	https://www.freshplaza.com/north-america/article/9760949/india-s-onion-exports-revive-after-policy-induced-slump/
1261115236	20250903	202509	2025	2025.6658	INDAGR	MAHARASHTRA	IND					AGR			IND	RAJASTHAN	IND								1	080	080	08	2	5.0	4	1	4	-1.08991825613079	1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	20250903163000	https://www.freshplaza.com/north-america/article/9760949/india-s-onion-exports-revive-after-policy-induced-slump/
1261115237	20250903	202509	2025	2025.6658	INDGOV	OMAR ABDULLAH	IND					GOV													1	022	022	02	1	3.2	6	1	6	-2.97265160523186	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	0								4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	20250903163000	https://www.dailyexcelsior.com/gst-council-meet-cm-omar-abdullah-seeks-central-support-for-terror-hit-economy/
1261115238	20250903	202509	2025	2025.6658	IRL	IRELAND	IRL																		0	012	012	01	1	-0.4	10	1	10	-1.64948453608248	5	Dublin City, Dublin City, Ireland	EI	EI33	18288	53.3551	-6.24922	10934239	0								5	Dublin City, Dublin City, Ireland	EI	EI33	18288	53.3551	-6.24922	10934239	20250903163000	https://www.belfasttelegraph.co.uk/news/republic-of-ireland/ireland-at-tipping-point-on-response-to-citizenship-issues-taoiseach-warns/a2136620939.html
1261115239	20250903	202509	2025	2025.6658	IRL	LIMERICK	IRL																		1	036	036	03	1	4.0	5	1	5	1.15942028985507	0								0								0								20250903163000	https://www.live95fm.ie/news/live95-news/popular-limerick-play-makes-its-return-to-the-lime-tree-theatre/
1261115240	20250903	202509	2025	2025.6658	IRL	CORK	IRL								MED	WEBSITE						MED			1	036	036	03	1	4.0	5	1	5	1.15942028985507	0								0								0								20250903163000	https://www.live95fm.ie/news/live95-news/popular-limerick-play-makes-its-return-to-the-lime-tree-theatre/
1261115241	20250903	202509	2025	2025.6658	IRL	TARA	IRL								USA	MISSOURI	USA								1	010	010	01	1	0.0	4	1	4	-3.09477756286267	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20250903163000	https://www.stlamerican.com/news/local-news/state-no-longer-allowed-to-seize-assets-of-prison-inmates/
1261115242	20250903	202509	2025	2025.6658	IRN	IRAN	IRN								EUR	EUROPEAN	EUR								0	030	030	03	1	4.0	20	2	20	-3.37840670761874	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20250903163000	https://www.wmur.com/article/iran-uranium-stockpile-iaea-report/65970375
1261115243	20250903	202509	2025	2025.6658	IRN	IRAN	IRN								IGOUNOIAE	IAEA		UNO				IGO			1	030	030	03	1	4.0	2	1	2	-2.24719101123596	4	Bushehr, Bushehr, Iran	IR	IR22	25307	28.9684	50.8385	-3057164	4	Bushehr, Bushehr, Iran	IR	IR22	25307	28.9684	50.8385	-3057164	4	Bushehr, Bushehr, Iran	IR	IR22	25307	28.9684	50.8385	-3057164	20250903163000	https://www.israelnationalnews.com/news/414346
1261115244	20250903	202509	2025	2025.6658	IRN	IRAN	IRN								YEM	YEMEN	YEM								0	051	051	05	1	3.4	5	1	5	-6.50887573964498	1	Iran	IR	IR		32	53	IR	4	Sanaa, Sana', Yemen	YM	YM16	32956	15.3547	44.2067	-3191442	1	Iran	IR	IR		32	53	IR	20250903163000	https://www.nbnw.org/news/yemen-israel-missile-attacks-escalation
1261115245	20250903	202509	2025	2025.6658	IRQ	IRAQ	IRQ								OMN	OMANI	OMN								0	010	010	01	1	0.0	1	1	1	2.15633423180593	4	Dhofar, Z¸ufar, Oman	MU	MU08	23602	17.0425	54.1653	-789419	4	Dhofar, Z¸ufar, Oman	MU	MU08	23602	17.0425	54.1653	-789419	4	Dhofar, Z¸ufar, Oman	MU	MU08	23602	17.0425	54.1653	-789419	20250903163000	https://timesofoman.com/article/162353-oman-iraq-sign-2-agreements-24-mous-in-various-sectors
1261115246	20250903	202509	2025	2025.6658	IRQ	IRAQ	IRQ								OMN	OMANI	OMN								0	010	010	01	1	0.0	1	1	1	2.15633423180593	4	Sayyid Shihab, At Ta'mim, Iraq	IZ	IZ13	123568	35.3735	43.938	10195226	4	Dhofar, Z¸ufar, Oman	MU	MU08	23602	17.0425	54.1653	-789419	4	Dhofar, Z¸ufar, Oman	MU	MU08	23602	17.0425	54.1653	-789419	20250903163000	https://timesofoman.com/article/162353-oman-iraq-sign-2-agreements-24-mous-in-various-sectors
1261115247	20250903	202509	2025	2025.6658	IRQ	IRAQ	IRQ								OMN	OMAN	OMN								1	057	057	05	1	8.0	1	1	1	2.15633423180593	4	Salalah, Z¸ufar, Oman	MU	MU08	23600	17.015	54.0924	-788664	4	Salalah, Z¸ufar, Oman	MU	MU08	23600	17.015	54.0924	-788664	4	Sayyid Shihab, At Ta'mim, Iraq	IZ	IZ13	123568	35.3735	43.938	10195226	20250903163000	https://timesofoman.com/article/162353-oman-iraq-sign-2-agreements-24-mous-in-various-sectors
1261115248	20250903	202509	2025	2025.6658	IRQ	IRAQ	IRQ								OMN	OMAN	OMN								1	057	057	05	1	8.0	4	1	4	2.15633423180593	4	Sayyid Shihab, At Ta'mim, Iraq	IZ	IZ13	123568	35.3735	43.938	10195226	4	Salalah, Z¸ufar, Oman	MU	MU08	23600	17.015	54.0924	-788664	4	Sayyid Shihab, At Ta'mim, Iraq	IZ	IZ13	123568	35.3735	43.938	10195226	20250903163000	https://timesofoman.com/article/162353-oman-iraq-sign-2-agreements-24-mous-in-various-sectors
1261115249	20250903	202509	2025	2025.6658	ISL	ICELAND	ISL								IRL	IRELAND	IRL								1	120	120	12	3	-4.0	10	1	10	2.47191011235955	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20250903163000	https://www.advocateanddemocrat.com/news/article_6057b12f-ee09-453f-b58f-b47f96c49edd.html
1261115250	20250903	202509	2025	2025.6658	ISR	ISRAEL	ISR																		1	013	013	01	1	0.4	8	1	8	1.12219451371572	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250903163000	https://www.washingtonexaminer.com/restoring-america/courage-strength-optimism/3791166/democrats-anti-israel-gop-mainstream/
1261115251	20250903	202509	2025	2025.6658	ISR	ISRAEL	ISR																		1	046	046	04	1	7.0	4	1	4	0.13210039630118	1	West Bank	WE	WE		31.666667	35.25	WE	0								1	West Bank	WE	WE		31.666667	35.25	WE	20250903163000	https://www.yahoo.com/news/articles/gulf-countries-hold-meeting-ahead-150032954.html
1261115252	20250903	202509	2025	2025.6658	ISR	ISRAEL	ISR																		1	090	090	09	2	-2.0	8	1	8	-3.46153846153847	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	0								1	Yemen	YM	YM		15.5	47.5	YM	20250903163000	https://www.aa.com.tr/en/middle-east/israel-launches-new-spy-satellite-to-expand-surveillance-across-middle-east/3677540
1261115253	20250903	202509	2025	2025.6658	ISR	ISRAELI	ISR																		1	138	138	13	3	-7.0	2	1	2	-11.1888111888112	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	0								1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	20250903163000	https://www.yahoo.com/news/articles/plans-attack-far-israeli-security-154136561.html
1261115254	20250903	202509	2025	2025.6658	ISR	ISRAEL	ISR								COP	SECURITY FORCE						COP			1	051	051	05	1	3.4	8	2	8	-6.55541473031968	4	Hebron, Israel (general), Israel	IS	IS00	18315	31.5333	35.1	-793097	4	Hebron, Israel (general), Israel	IS	IS00	18315	31.5333	35.1	-793097	4	Hebron, Israel (general), Israel	IS	IS00	18315	31.5333	35.1	-793097	20250903163000	https://www.yahoo.com/news/articles/shin-bet-idf-foil-hamas-152800463.html
1261115255	20250903	202509	2025	2025.6658	ISR	ISRAEL	ISR								DJI	DJIBOUTI	DJI								0	190	190	19	4	-10.0	2	1	2	-6.50887573964498	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Red Sea, Djibouti (general), Djibouti	DJ	DJ00	25312	19	39.5	-2037160	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250903163000	https://www.nbnw.org/news/yemen-israel-missile-attacks-escalation
1261115256	20250903	202509	2025	2025.6658	ISR	JERUSALEM	ISR								EDU	SCHOOL						EDU			0	010	010	01	1	0.0	1	1	1	0.536193029490609	4	Beit Shemesh, Yerushalayim, Israel	IS	IS06	18315	31.7496	34.9888	-779468	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20250903163000	https://www.israelnationalnews.com/news/414317
1261115257	20250903	202509	2025	2025.6658	ISR	JERUSALEM	ISR								EDU	SCHOOL						EDU			0	010	010	01	1	0.0	1	1	1	0.536193029490609	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Neve Yaakov, Yerushalayim, Israel	IS	IS06	18315	31.8	35.2333	-780884	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20250903163000	https://www.israelnationalnews.com/news/414317
1261115258	20250903	202509	2025	2025.6658	ISR	ISRAEL	ISR								EGY	EGYPT	EGY								1	060	060	06	2	6.0	10	1	10	-3.79746835443038	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250903163000	https://www.newarab.com/news/israel-weighs-shelving-35-billion-egypt-gas-deal-report
1261115259	20250903	202509	2025	2025.6658	ISR	ISRAEL	ISR								EGY	EGYPT	EGY								1	061	061	06	2	6.4	5	1	5	-3.79746835443038	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250903163000	https://www.newarab.com/news/israel-weighs-shelving-35-billion-egypt-gas-deal-report
1261115260	20250903	202509	2025	2025.6658	ISR	ISRAEL	ISR								GOV	PRESIDENT						GOV			1	042	042	04	1	1.9	1	1	1	-6.5	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250903163000	https://www.livemint.com/news/us-news/donald-trump-demands-hamas-release-all-hostages-says-things-will-change-rapidly-if-they-comply-11756914444348.html
1261115261	20250903	202509	2025	2025.6658	ISR	ISRAEL	ISR								GOV	PRESIDENT						GOV			1	042	042	04	1	1.9	1	1	1	-6.5	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	Qatar	QA	QA		25.5	51.25	QA	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250903163000	https://www.livemint.com/news/us-news/donald-trump-demands-hamas-release-all-hostages-says-things-will-change-rapidly-if-they-comply-11756914444348.html
1261115262	20250903	202509	2025	2025.6658	ISR	ISRAELI	ISR								GOV	MINIST						GOV			1	138	138	13	3	-7.0	8	1	8	-11.1888111888112	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	20250903163000	https://www.yahoo.com/news/articles/plans-attack-far-israeli-security-154136561.html
1261115263	20250903	202509	2025	2025.6658	ISR	ISRAEL	ISR								IRN	IRAN	IRN								0	190	190	19	4	-10.0	5	1	5	-3.46153846153847	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250903163000	https://www.aa.com.tr/en/middle-east/israel-launches-new-spy-satellite-to-expand-surveillance-across-middle-east/3677540
1261115264	20250903	202509	2025	2025.6658	ISR	ISRAEL	ISR								ISRGOV	ISRAEL	ISR					GOV			1	010	010	01	1	0.0	2	1	2	-0.51546391752577	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250903163000	https://en.apa.az/asia/israeli-fm-issue-of-establishing-palestinian-state-may-seem-realistic-if-approach-to-israel-changes-476687
1261115265	20250903	202509	2025	2025.6658	ISR	ISRAELI	ISR								ISRGOV	ISRAEL	ISR					GOV			1	186	186	18	4	-10.0	2	1	2	-11.1888111888112	4	Hebron, Israel (general), Israel	IS	IS00	18315	31.5333	35.1	-793097	4	Hebron, Israel (general), Israel	IS	IS00	18315	31.5333	35.1	-793097	4	Hebron, Israel (general), Israel	IS	IS00	18315	31.5333	35.1	-793097	20250903163000	https://www.yahoo.com/news/articles/plans-attack-far-israeli-security-154136561.html
1261115266	20250903	202509	2025	2025.6658	ISR	ISRAEL	ISR								MED	WEBSITE						MED			1	010	010	01	1	0.0	2	1	2	0	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	United Kingdom	UK	UK		54	-4	UK	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250903163000	https://www.chroniclelive.co.uk/news/uk-news/lush-closes-uk-stores-solidarity-32406485
1261115267	20250903	202509	2025	2025.6658	ISR	JERUSALEM	ISR								MIL	MILITARY						MIL			1	020	020	02	1	3.0	10	1	10	-3.46153846153847	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20250903163000	https://www.aa.com.tr/en/middle-east/israel-launches-new-spy-satellite-to-expand-surveillance-across-middle-east/3677540
1261115268	20250903	202509	2025	2025.6658	ISR	ISRAEL	ISR								MIL	MILITARY						MIL			0	051	051	05	1	3.4	5	1	5	1.12219451371572	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250903163000	https://www.washingtonexaminer.com/restoring-america/courage-strength-optimism/3791166/democrats-anti-israel-gop-mainstream/
1261115269	20250903	202509	2025	2025.6658	ISR	ISRAEL	ISR								MIL	MILITARY						MIL			0	163	163	16	4	-8.0	5	1	5	1.12219451371572	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250903163000	https://www.washingtonexaminer.com/restoring-america/courage-strength-optimism/3791166/democrats-anti-israel-gop-mainstream/
1261115270	20250903	202509	2025	2025.6658	ISR	ISRAEL	ISR								PSE	GAZA	PSE								1	013	013	01	1	0.4	1	1	1	0.20449897750512	5	Essex, Essex, United Kingdom	UK	UKE4	40108	51.8333	0.583333	-2595724	5	Essex, Essex, United Kingdom	UK	UKE4	40108	51.8333	0.583333	-2595724	5	Essex, Essex, United Kingdom	UK	UKE4	40108	51.8333	0.583333	-2595724	20250903163000	https://www.guardian-series.co.uk/news/national/25439090.cosmetics-chain-lush-shuts-uk-stores-day-in-solidarity-gaza/
1261115271	20250903	202509	2025	2025.6658	ISR	ISRAEL	ISR								PSE	PALESTINIAN	PSE								1	046	046	04	1	7.0	4	1	4	-5.8455114822547	1	Tunisia	TS	TS		34	9	TS	1	Tunisia	TS	TS		34	9	TS	1	Tunisia	TS	TS		34	9	TS	20250903163000	https://www.thetimes.com/culture/film/article/the-voice-of-hind-rajab-review-56dzw0zx3
1261115272	20250903	202509	2025	2025.6658	ISR	ISRAEL	ISR								PSE	WEST BANK	PSE								1	138	138	13	3	-7.0	4	2	4	-7.92894544900336	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20250903163000	https://isp.netscape.com/news/world/story/0001/20250903/15a7856a92d4663527598e46dd91b789
1261115273	20250903	202509	2025	2025.6658	ISR	ISRAELI	ISR								PSE	WEST BANK	PSE								1	138	138	13	3	-7.0	8	2	8	-7.92894544900336	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20250903163000	https://isp.netscape.com/news/world/story/0001/20250903/15a7856a92d4663527598e46dd91b789
1261115274	20250903	202509	2025	2025.6658	ISR	ISRAELI	ISR								PSE	WEST BANK	PSE								1	138	138	13	3	-7.0	10	3	10	-7.96260068400357	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20250903163000	https://www.durangoherald.com/articles/uae-warns-against-israeli-annexation-of-west-bank-as-strikes-in-gaza-kill-31/
1261115275	20250903	202509	2025	2025.6658	ISR	ISRAELI	ISR								PSE	WEST BANK	PSE								1	138	138	13	3	-7.0	6	1	6	-7.93814432989691	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Balah, West Bank (general), West Bank	WE	WE00	32689	32.3339	35.1116	-793706	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250903163000	https://isp.netscape.com/news/world/story/0001/20250903/15a7856a92d4663527598e46dd91b789
1261115276	20250903	202509	2025	2025.6658	ISR	ISRAEL	ISR								PSE	GAZA	PSE								0	180	180	18	4	-9.0	2	1	2	-3.46153846153847	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250903163000	https://www.aa.com.tr/en/middle-east/israel-launches-new-spy-satellite-to-expand-surveillance-across-middle-east/3677540
1261115277	20250903	202509	2025	2025.6658	ISR	ISRAEL	ISR								PSE	GAZA	PSE								0	194	194	19	4	-10.0	2	1	2	-3.46153846153847	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20250903163000	https://www.aa.com.tr/en/middle-east/israel-launches-new-spy-satellite-to-expand-surveillance-across-middle-east/3677540
1261115278	20250903	202509	2025	2025.6658	ISR	ISRAEL	ISR								PSEREB	HAMAS	PSE					REB			0	030	030	03	1	4.0	8	1	8	-3.03413400758534	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250903163000	https://theothermccain.com/2025/09/02/bad-causes-attract-bad-people-and-why-npcs-cant-resist-the-current-thing/
1261115279	20250903	202509	2025	2025.6658	ISR	ISRAEL	ISR								PSEREB	HAMAS	PSE					REB			1	043	043	04	1	2.8	2	1	2	-6.14754098360656	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250903163000	https://timesofindia.indiatimes.com/world/us/it-will-end-donald-trumps-ultimatum-to-hamas-demands-immediate-release-of-all-hostages-gaza-israel/articleshow/123681010.cms
1261115280	20250903	202509	2025	2025.6658	ISR	ISRAELI	ISR								PSEREB	HAMAS	PSE					REB			0	052	052	05	1	3.5	2	1	2	-7.39299610894939	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20250903163000	https://themedialine.org/top-stories/a-new-blockade-to-gaza-is-it-legal/
