1263999631	20240919	202409	2024	2024.7096	MIL	LIEUTENANT GENERAL						MIL			RUS	RUSSIA	RUS								0	190	190	19	4	-10.0	2	1	2	-8.72340425531915	4	Saint Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	4	Saint Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	4	Saint Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	20250919061500	https://www.independent.ie/world-news/europe/babushka-bomber-caught-after-assassination-plot-on-head-of-russian-defence-business/a91213973.html
1264000262	20250919	202509	2025	2025.7096	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								1	042	042	04	1	1.9	2	1	2	-1.40056022408963	1	South Korea	KS	KS		37	127.5	KS	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250919061500	https://www.thedailybeast.com/donald-trumps-cankles-on-full-display-in-white-house-return/
1264000263	20250919	202509	2025	2025.7096	GOV	AUTHORITIES						GOV			USA	UNITED STATES OF AMERICA	USA								1	070	070	07	2	7.0	1	1	1	-4.78927203065134	4	Ernakulam, Kerala, India	IN	IN13	17699	9.98333	76.2833	-2095511	4	Ernakulam, Kerala, India	IN	IN13	17699	9.98333	76.2833	-2095511	4	Ernakulam, Kerala, India	IN	IN13	17699	9.98333	76.2833	-2095511	20250919061500	https://economictimes.indiatimes.com/news/india/kerala-police-to-seek-us-help-in-probe-into-bjp-leaders-fb-post-on-oct23-twin-blasts/articleshow/123991078.cms
1264000264	20250919	202509	2025	2025.7096	GOV	AUTHORITIES						GOV			USA	UNITED STATES OF AMERICA	USA								1	070	070	07	2	7.0	5	1	5	-4.78927203065134	4	Thrissur, Kerala, India	IN	IN13	17708	10.5167	76.2167	-2113433	4	Thrissur, Kerala, India	IN	IN13	17708	10.5167	76.2167	-2113433	4	Thrissur, Kerala, India	IN	IN13	17708	10.5167	76.2167	-2113433	20250919061500	https://economictimes.indiatimes.com/news/india/kerala-police-to-seek-us-help-in-probe-into-bjp-leaders-fb-post-on-oct23-twin-blasts/articleshow/123991078.cms
1264000265	20250919	202509	2025	2025.7096	GOV	AUTHORITIES						GOV			USA	UNITED STATES OF AMERICA	USA								1	070	070	07	2	7.0	4	1	4	-4.78927203065134	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250919061500	https://economictimes.indiatimes.com/news/india/kerala-police-to-seek-us-help-in-probe-into-bjp-leaders-fb-post-on-oct23-twin-blasts/articleshow/123991078.cms
1264000266	20250919	202509	2025	2025.7096	GOV	GOVERNMENT						GOV			USA	UNITED STATES	USA								0	112	112	11	3	-2.0	6	1	6	-0.77519379844962	4	Honiara, Solomon Islands (general), Solomon Islands	BP	BP00	18585	-9.43333	159.95	-1546211	1	United States	US	US		39.828175	-98.5795	US	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20250919061500	https://www.theepochtimes.com/world/china-exports-village-surveillance-model-to-solomon-islands-5916794
1264000267	20250919	202509	2025	2025.7096	GOV	GOVERNMENT						GOV			USA	UNITED STATES	USA								0	112	112	11	3	-2.0	2	1	2	-0.77519379844962	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20250919061500	https://www.theepochtimes.com/world/china-exports-village-surveillance-model-to-solomon-islands-5916794
1264000268	20250919	202509	2025	2025.7096	GOV	GOVERNMENT						GOV			USA	UNITED STATES	USA								0	112	112	11	3	-2.0	2	1	2	-0.77519379844962	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	United States	US	US		39.828175	-98.5795	US	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20250919061500	https://www.theepochtimes.com/world/china-exports-village-surveillance-model-to-solomon-islands-5916794
1264000269	20250919	202509	2025	2025.7096	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	4	1	4	-1.40056022408963	1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	20250919061500	https://www.thedailybeast.com/donald-trumps-cankles-on-full-display-in-white-house-return/
1264000270	20250919	202509	2025	2025.7096	GOV	KING						GOV			USA	DAKOTA	USA								1	193	193	19	4	-10.0	6	1	6	-3.50690754516471	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20250919061500	https://www.twincities.com/2025/09/18/south-st-paul-shooting-sentence/
1264000271	20250919	202509	2025	2025.7096	GOV	PRIME MINISTER						GOV			YEM	YEMEN	YEM								0	040	040	04	1	1.0	1	1	1	-2.27272727272727	5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	1	Saudi Arabia	SA	SA		25	45	SA	5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	20250919061500	https://www.newslaundry.com/2025/09/19/beyond-brotherhood-why-the-new-saudi-pakistan-pact-matters
1264000272	20250919	202509	2025	2025.7096	GOV	PRIME MINISTER						GOV			YEM	YEMEN	YEM								0	040	040	04	1	1.0	1	1	1	-2.27272727272727	5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	1	Yemen	YM	YM		15.5	47.5	YM	1	Saudi Arabia	SA	SA		25	45	SA	20250919061500	https://www.newslaundry.com/2025/09/19/beyond-brotherhood-why-the-new-saudi-pakistan-pact-matters
1264000273	20250919	202509	2025	2025.7096	GOV	PRIME MINISTER						GOV			YEM	YEMEN	YEM								0	040	040	04	1	1.0	3	1	3	-2.27272727272727	1	Saudi Arabia	SA	SA		25	45	SA	1	Yemen	YM	YM		15.5	47.5	YM	1	Saudi Arabia	SA	SA		25	45	SA	20250919061500	https://www.newslaundry.com/2025/09/19/beyond-brotherhood-why-the-new-saudi-pakistan-pact-matters
1264000274	20250919	202509	2025	2025.7096	GOV	ADMINISTRATION						GOV			haw	HAWAIIAN			haw						1	060	060	06	2	6.0	4	1	4	-1.76817288801571	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20250919061500	https://www.sunstar.com.ph/bacolod/sugar-agency-miller-step-up-organic-solution-vs-sugarcane-pest
1264000275	20250919	202509	2025	2025.7096	GOVEDU	MINIST OF EDUCATION						GOV	EDU												1	040	040	04	1	1.0	3	1	3	-0.28901734104046	4	Lokoja, Kogi, Nigeria	NI	NI41	22902	7.80236	6.743	-2017876	0								4	Lokoja, Kogi, Nigeria	NI	NI41	22902	7.80236	6.743	-2017876	20250919061500	https://leadership.ng/135-underage-candidates-affected-as-varsities-delay-post-utme-scores/
1264000276	20250919	202509	2025	2025.7096	GOVEDU	MINIST OF EDUCATION						GOV	EDU		NGA	NIGERIA	NGA								1	040	040	04	1	1.0	2	1	2	-0.28901734104046	4	Lokoja, Kogi, Nigeria	NI	NI41	22902	7.80236	6.743	-2017876	4	Lokoja, Kogi, Nigeria	NI	NI41	22902	7.80236	6.743	-2017876	4	Lokoja, Kogi, Nigeria	NI	NI41	22902	7.80236	6.743	-2017876	20250919061500	https://leadership.ng/135-underage-candidates-affected-as-varsities-delay-post-utme-scores/
1264000277	20250919	202509	2025	2025.7096	GOVHLH	HEALTH OFFICIAL						GOV	HLH												1	020	020	02	1	3.0	10	1	10	1.68674698795181	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	0								2	Nevada, United States	US	USNV		38.4199	-117.122	NV	20250919061500	https://mynews4.com/news/local/local-health-agencies-brace-for-potential-vaccination-changes-as-cdc-committee-meets
1264000278	20250919	202509	2025	2025.7096	GOVLAB	LABOUR MINIST						GOV	LAB		GOV	MINIST						GOV			1	020	020	02	1	3.0	10	1	10	-1.25786163522013	0								0								0								20250919061500	https://www.thehindu.com/news/national/kerala/kerala-minister-v-sivankutty-taken-to-hospital-after-experiencing-dizziness-in-assembly/article70068758.ece
1264000279	20250919	202509	2025	2025.7096	GOVMIL	NATIONAL SECURITY ADVISOR						GOV	MIL												0	043	043	04	1	2.8	2	1	2	-1.98598130841122	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20250919061500	https://www.news18.com/india/terror-convict-yasin-malik-says-manmohan-singh-thanked-him-for-meeting-hafiz-saeed-report-ws-l-9582647.html
1264000280	20250919	202509	2025	2025.7096	GOVMIL	NATIONAL SECURITY ADVISOR						GOV	MIL		IND	NEW DELHI	IND								0	042	042	04	1	1.9	3	1	3	-1.98598130841122	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20250919061500	https://www.news18.com/india/terror-convict-yasin-malik-says-manmohan-singh-thanked-him-for-meeting-hafiz-saeed-report-ws-l-9582647.html
1264000281	20250919	202509	2025	2025.7096	GOVMIL	NATIONAL SECURITY ADVISOR						GOV	MIL		IND	NEW DELHI	IND								0	042	042	04	1	1.9	2	1	2	-1.98598130841122	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Kashmiri, Punjab, Pakistan	PK	PK04	23677	32.0387	73.751	6104745	4	Kashmiri, Punjab, Pakistan	PK	PK04	23677	32.0387	73.751	6104745	20250919061500	https://www.news18.com/india/terror-convict-yasin-malik-says-manmohan-singh-thanked-him-for-meeting-hafiz-saeed-report-ws-l-9582647.html
1264000282	20250919	202509	2025	2025.7096	GOVMIL	MINIST						GOV	MIL		LEG	HOUSE OF COMMONS						LEG			0	013	013	01	1	0.4	10	1	10	-0.60606060606061	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20250919061500	https://www.thejournal.ie/governments-framework-troubles-legacy-6821049-Sep2025/
1264000283	20250919	202509	2025	2025.7096	GRC	GREECE	GRC								GOV	GOVERNMENT						GOV			1	106	106	10	3	-5.0	5	1	5	0.32679738562091	1	Greece	GR	GR		39	22	GR	1	Greece	GR	GR		39	22	GR	1	Greece	GR	GR		39	22	GR	20250919061500	https://athens-times.com/greece-to-face-crucial-eu-budget-negotiations-during-2027-presidency/
1264000284	20250919	202509	2025	2025.7096	GRC	GREECE	GRC								IGOEUREEC	THE EU	EUR	EEC				IGO			1	020	020	02	1	3.0	10	1	10	-0.58823529411765	1	Greece	GR	GR		39	22	GR	1	Greece	GR	GR		39	22	GR	1	Greece	GR	GR		39	22	GR	20250919061500	https://athens-times.com/greece-calls-for-realistic-2040-climate-target-urges-eu-flexibility/
1264000285	20250919	202509	2025	2025.7096	GRC	GREEK	GRC								IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			1	036	036	03	1	4.0	2	1	2	0.32679738562091	1	Greece	GR	GR		39	22	GR	1	Greece	GR	GR		39	22	GR	1	Greece	GR	GR		39	22	GR	20250919061500	https://athens-times.com/greece-to-face-crucial-eu-budget-negotiations-during-2027-presidency/
1264000286	20250919	202509	2025	2025.7096	GRC	ARCADIA	GRC								MED	JOURNALIST						MED			1	043	043	04	1	2.8	5	1	5	2.15827338129497	4	Goromonzi, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8547	31.3793	-2311738	4	Goromonzi, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8547	31.3793	-2311738	4	Goromonzi, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8547	31.3793	-2311738	20250919061500	https://www.cajnewsafrica.com/2025/09/19/zimbabwe-nears-completion-of-400m-lithium-plant/
1264000287	20250919	202509	2025	2025.7096	HIN	HINDU				HIN															0	051	051	05	1	3.4	10	1	10	1.47058823529412	4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	0								4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	20250919061500	https://economictimes.indiatimes.com/news/elections/assembly-elections/bihar/congress-must-be-realistic-rjd-accommodative-in-seat-sharing-talks-for-bihar-polls-dipankar-bhattacharya/articleshow/123990756.cms
1264000288	20250919	202509	2025	2025.7096	HIN	HINDU				HIN					AFG	AFGHANISTAN	AFG								1	043	043	04	1	2.8	7	1	7	-2.14592274678112	4	Bagram, Parvan, Afghanistan	AF	AF40	99925	34.9669	69.265	-3369796	4	Bagram, Parvan, Afghanistan	AF	AF40	99925	34.9669	69.265	-3369796	4	Bagram, Parvan, Afghanistan	AF	AF40	99925	34.9669	69.265	-3369796	20250919061500	https://www.thehindubusinessline.com/news/world/us-seeks-return-of-bagram-air-base-from-afghanistan-trump/article70068811.ece
1264000289	20250919	202509	2025	2025.7096	HLH	DOCTOR						HLH													1	020	020	02	1	3.0	3	1	3	-0.24630541871921	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	0								4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	20250919061500	https://www.kalb.com/2025/09/19/flu-season-arrives-cenla-doctors-urge-vaccinations-good-habits/
1264000290	20250919	202509	2025	2025.7096	HLH	DOCTOR						HLH													1	020	020	02	1	3.0	12	1	10	-0.24630541871921	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	0								2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	20250919061500	https://www.kalb.com/2025/09/19/flu-season-arrives-cenla-doctors-urge-vaccinations-good-habits/
1264000291	20250919	202509	2025	2025.7096	HLH	HOSPITAL						HLH													0	043	043	04	1	2.8	10	1	10	-7.57238307349666	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20250919061500	https://www.theweek.in/news/world/2025/09/19/us-cops-justify-fatal-shooting-of-indian-techie-mohammed-nizamuddin-we-clearly-saved-at-least-one-life.html
1264000292	20250919	202509	2025	2025.7096	HLH	DOCTOR						HLH													1	138	138	13	3	-7.0	10	1	10	-1.7910447761194	0								0								0								20250919061500	https://www.express.co.uk/news/uk/2110544/NHS-GP-doctors-strike
1264000293	20250919	202509	2025	2025.7096	HLH	DOCTOR						HLH													1	164	164	16	4	-7.0	10	1	10	-1.7910447761194	0								0								0								20250919061500	https://www.express.co.uk/news/uk/2110544/NHS-GP-doctors-strike
1264000294	20250919	202509	2025	2025.7096	IDN	INDONESIA	IDN																		1	051	051	05	1	3.4	4	1	4	2.15827338129497	4	Manggarai, Jakarta Raya, Indonesia	ID	ID04	18585	-6.2193	106.848	-2686702	0								4	Manggarai, Jakarta Raya, Indonesia	ID	ID04	18585	-6.2193	106.848	-2686702	20250919061500	https://www.rvasia.org/asian-news/international-conference-indonesia-explores-catholicism-culture-and-future-asian-tourism
1264000295	20250919	202509	2025	2025.7096	IDNEDU	INDONESIA	IDN					EDU			CHRCTHEDU	CATHOLIC				CHR	CTH	EDU			1	046	046	04	1	7.0	5	1	5	2.15827338129497	4	Manggarai, Jakarta Raya, Indonesia	ID	ID04	18585	-6.2193	106.848	-2686702	4	Manggarai, Jakarta Raya, Indonesia	ID	ID04	18585	-6.2193	106.848	-2686702	4	Manggarai, Jakarta Raya, Indonesia	ID	ID04	18585	-6.2193	106.848	-2686702	20250919061500	https://www.rvasia.org/asian-news/international-conference-indonesia-explores-catholicism-culture-and-future-asian-tourism
1264000296	20250919	202509	2025	2025.7096	IGOCOPITP	INTERPOL		ITP				IGO	COP		MED	MEDIA						MED			0	010	010	01	1	0.0	4	1	4	-4.78927203065134	4	Ernakulam, Kerala, India	IN	IN13	17699	9.98333	76.2833	-2095511	5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	20250919061500	https://economictimes.indiatimes.com/news/india/kerala-police-to-seek-us-help-in-probe-into-bjp-leaders-fb-post-on-oct23-twin-blasts/articleshow/123991078.cms
1264000297	20250919	202509	2025	2025.7096	IGOCOPITP	INTERPOL		ITP				IGO	COP		MED	MEDIA						MED			0	010	010	01	1	0.0	6	1	6	-4.78927203065134	5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	20250919061500	https://economictimes.indiatimes.com/news/india/kerala-police-to-seek-us-help-in-probe-into-bjp-leaders-fb-post-on-oct23-twin-blasts/articleshow/123991078.cms
1264000298	20250919	202509	2025	2025.7096	IGOEUREEC	EUROPEAN COMMISSION	EUR	EEC				IGO													1	020	020	02	1	3.0	5	1	5	-0.58823529411765	1	Brazil	BR	BR		-10	-55	BR	0								1	Brazil	BR	BR		-10	-55	BR	20250919061500	https://athens-times.com/greece-calls-for-realistic-2040-climate-target-urges-eu-flexibility/
1264000299	20250919	202509	2025	2025.7096	IGOEUREEC	EUROPEAN COMMISSION	EUR	EEC				IGO													0	020	020	02	1	3.0	1	1	1	0.32679738562091	1	Germany	GM	GM		51.5	10.5	GM	0								1	Greece	GR	GR		39	22	GR	20250919061500	https://athens-times.com/greece-to-face-crucial-eu-budget-negotiations-during-2027-presidency/
1264000300	20250919	202509	2025	2025.7096	IGOEUREEC	EUROPEAN COMMISSION	EUR	EEC				IGO													0	020	020	02	1	3.0	4	1	4	0.32679738562091	1	Greece	GR	GR		39	22	GR	0								1	Greece	GR	GR		39	22	GR	20250919061500	https://athens-times.com/greece-to-face-crucial-eu-budget-negotiations-during-2027-presidency/
1264000301	20250919	202509	2025	2025.7096	IGOEUREEC	THE EU	EUR	EEC				IGO			IGOWSTNAT	NATO	WST	NAT				IGO			1	043	043	04	1	2.8	6	1	6	-3.01369863013698	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20250919061500	https://charter97.org/en/news/2025/9/19/656259/
1264000302	20250919	202509	2025	2025.7096	IGOEUREEC	THE EU	EUR	EEC				IGO			IGOWSTNAT	NATO	WST	NAT				IGO			1	043	043	04	1	2.8	2	1	2	-3.01369863013698	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	1	India	IN	IN		20	77	IN	20250919061500	https://charter97.org/en/news/2025/9/19/656259/
1264000303	20250919	202509	2025	2025.7096	IGOEUREEC	THE EU	EUR	EEC				IGO			IGOWSTNAT	NATO	WST	NAT				IGO			1	043	043	04	1	2.8	2	1	2	-3.01369863013698	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20250919061500	https://charter97.org/en/news/2025/9/19/656259/
1264000304	20250919	202509	2025	2025.7096	IGOUNO	THE SECURITY COUNCIL		UNO				IGO			GBR	BRITISH	GBR								0	037	037	03	1	5.0	2	1	2	-6.06060606060606	1	United Kingdom	UK	UK		54	-4	UK	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	United Kingdom	UK	UK		54	-4	UK	20250919061500	http://www.bignewsnetwork.com/news/278587007/2nd-ld-writethru-us-vetoes-un-security-council-draft-resolution-on-gaza-humanitarian-access
1264000305	20250919	202509	2025	2025.7096	IGOUNO	THE SECURITY COUNCIL		UNO				IGO			GBR	BRITISH	GBR								0	037	037	03	1	5.0	8	1	8	-6.06060606060606	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20250919061500	http://www.bignewsnetwork.com/news/278587007/2nd-ld-writethru-us-vetoes-un-security-council-draft-resolution-on-gaza-humanitarian-access
1264000306	20250919	202509	2025	2025.7096	IGOUNOIAE	IAEA		UNO				IGO			RWA	RWANDA	RWA								0	042	042	04	1	1.9	10	1	10	4.70588235294118	4	Kigali, (RW09), Rwanda	RW	RW09	21996	-1.95361	30.0606	-2181358	4	Kigali, (RW09), Rwanda	RW	RW09	21996	-1.95361	30.0606	-2181358	4	Kigali, (RW09), Rwanda	RW	RW09	21996	-1.95361	30.0606	-2181358	20250919061500	https://allafrica.com/stories/202509190103.html
1264000307	20250919	202509	2025	2025.7096	IGOWSTNAT	NATO	WST	NAT				IGO			IGOEUREEC	THE EU	EUR	EEC				IGO			1	042	042	04	1	1.9	2	1	2	-3.01369863013698	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20250919061500	https://charter97.org/en/news/2025/9/19/656259/
1264000308	20250919	202509	2025	2025.7096	IGOWSTNAT	NATO	WST	NAT				IGO			IGOEUREEC	THE EU	EUR	EEC				IGO			1	042	042	04	1	1.9	6	1	6	-3.01369863013698	4	Warszawa, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	4	Warszawa, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	4	Warszawa, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	20250919061500	https://charter97.org/en/news/2025/9/19/656259/
1264000309	20250919	202509	2025	2025.7096	IGOWSTNAT	NATO	WST	NAT				IGO			IGOEUREEC	THE EU	EUR	EEC				IGO			1	042	042	04	1	1.9	2	1	2	-3.01369863013698	4	Warszawa, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	4	Warszawa, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	1	Ukraine	UP	UP		49	32	UP	20250919061500	https://charter97.org/en/news/2025/9/19/656259/
1264000310	20250919	202509	2025	2025.7096	IGOWSTNAT	NATO	WST	NAT				IGO			PAK	PAKISTAN	PAK								1	051	051	05	1	3.4	10	1	10	-0.37735849056604	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20250919061500	https://www.moneycontrol.com/news/india/pakistan-defence-minister-s-veiled-message-for-india-after-nato-like-pact-with-saudi-arabia-13559886.html
1264000311	20250919	202509	2025	2025.7096	IGOWSTNAT	NATO	WST	NAT				IGO			RUS	RUSSIAN	RUS								1	010	010	01	1	0.0	6	1	6	-3.01369863013698	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20250919061500	https://charter97.org/en/news/2025/9/19/656259/
1264000312	20250919	202509	2025	2025.7096	IGOWSTNAT	NATO	WST	NAT				IGO			RUS	RUSSIAN	RUS								1	010	010	01	1	0.0	2	1	2	-3.01369863013698	1	Ukraine	UP	UP		49	32	UP	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20250919061500	https://charter97.org/en/news/2025/9/19/656259/
